step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
0,12.007951,N/A,N/A,2.50e-07,0.00,20480,N/A,2025-07-26 16:21:32
450,5.904004,N/A,N/A,5.00e-05,31392.52,16510235346464072751955940352643626875295074915664168512932282368,9236480,1.0000,2025-07-26 21:15:20
451,7.643094,N/A,N/A,5.00e-05,31371.15,33020470692928145503911880705287253750590149831328337025864564736,9256960,N/A,2025-07-26 21:15:21
452,4.984851,N/A,N/A,5.00e-05,31347.98,66040941385856291007823761410574507501180299662656674051729129472,9277440,N/A,2025-07-26 21:15:21
453,5.779089,N/A,N/A,5.00e-05,31350.51,66040941385856291007823761410574507501180299662656674051729129472,9297920,N/A,2025-07-26 21:15:22
454,5.741098,N/A,N/A,5.00e-05,31130.99,132081882771712582015647522821149015002360599325313348103458258944,9318400,N/A,2025-07-26 21:15:23
455,6.334244,N/A,N/A,5.00e-05,31143.11,132081882771712582015647522821149015002360599325313348103458258944,9338880,N/A,2025-07-26 21:15:23
456,5.188121,N/A,N/A,5.00e-05,31327.08,132081882771712582015647522821149015002360599325313348103458258944,9359360,N/A,2025-07-26 21:15:24
457,5.732929,N/A,N/A,5.00e-05,31458.28,132081882771712582015647522821149015002360599325313348103458258944,9379840,N/A,2025-07-26 21:15:25
458,5.948386,N/A,N/A,5.00e-05,31438.83,264163765543425164031295045642298030004721198650626696206916517888,9400320,N/A,2025-07-26 21:15:26
459,6.771157,N/A,N/A,5.00e-05,31573.47,264163765543425164031295045642298030004721198650626696206916517888,9420800,N/A,2025-07-26 21:15:26
460,6.048992,N/A,N/A,5.00e-05,31500.37,528327531086850328062590091284596060009442397301253392413833035776,9441280,1.0000,2025-07-26 21:15:27
461,4.916126,N/A,N/A,5.00e-05,31422.75,1056655062173700656125180182569192120018884794602506784827666071552,9461760,N/A,2025-07-26 21:15:28
462,5.497596,N/A,N/A,5.00e-05,31416.70,2113310124347401312250360365138384240037769589205013569655332143104,9482240,N/A,2025-07-26 21:15:28
463,5.694832,N/A,N/A,5.00e-05,31658.36,2113310124347401312250360365138384240037769589205013569655332143104,9502720,N/A,2025-07-26 21:15:29
464,5.738831,N/A,N/A,5.00e-05,31660.74,2113310124347401312250360365138384240037769589205013569655332143104,9523200,N/A,2025-07-26 21:15:30
465,7.750806,N/A,N/A,5.00e-05,31675.52,2113310124347401312250360365138384240037769589205013569655332143104,9543680,N/A,2025-07-26 21:15:31
466,4.985746,N/A,N/A,5.00e-05,31682.39,2113310124347401312250360365138384240037769589205013569655332143104,9564160,N/A,2025-07-26 21:15:31
467,5.965115,N/A,N/A,5.00e-05,31680.58,4226620248694802624500720730276768480075539178410027139310664286208,9584640,N/A,2025-07-26 21:15:32
468,5.389377,N/A,N/A,5.00e-05,31688.69,4226620248694802624500720730276768480075539178410027139310664286208,9605120,N/A,2025-07-26 21:15:33
469,6.124798,N/A,N/A,5.00e-05,31595.09,8453240497389605249001441460553536960151078356820054278621328572416,9625600,N/A,2025-07-26 21:15:34
470,6.429617,N/A,N/A,5.00e-05,31595.70,8453240497389605249001441460553536960151078356820054278621328572416,9646080,1.0000,2025-07-26 21:15:34
471,6.317349,N/A,N/A,5.00e-05,31578.05,16906480994779210498002882921107073920302156713640108557242657144832,9666560,N/A,2025-07-26 21:15:35
472,5.453404,N/A,N/A,5.00e-05,31557.60,33812961989558420996005765842214147840604313427280217114485314289664,9687040,N/A,2025-07-26 21:15:36
473,5.309048,N/A,N/A,5.00e-05,31491.56,67625923979116841992011531684428295681208626854560434228970628579328,9707520,N/A,2025-07-26 21:15:36
474,6.240892,N/A,N/A,5.00e-05,31356.10,135251847958233683984023063368856591362417253709120868457941257158656,9728000,N/A,2025-07-26 21:15:37
475,6.529191,N/A,N/A,5.00e-05,31323.76,270503695916467367968046126737713182724834507418241736915882514317312,9748480,N/A,2025-07-26 21:15:38
476,7.472769,N/A,N/A,5.00e-05,31292.00,541007391832934735936092253475426365449669014836483473831765028634624,9768960,N/A,2025-07-26 21:15:39
477,7.366807,N/A,N/A,5.00e-05,31281.92,1082014783665869471872184506950852730899338029672966947663530057269248,9789440,N/A,2025-07-26 21:15:39
478,5.234717,N/A,N/A,5.00e-05,31470.60,1082014783665869471872184506950852730899338029672966947663530057269248,9809920,N/A,2025-07-26 21:15:40
479,6.073620,N/A,N/A,5.00e-05,31561.25,1082014783665869471872184506950852730899338029672966947663530057269248,9830400,N/A,2025-07-26 21:15:41
480,6.209074,N/A,N/A,5.00e-05,31454.20,2164029567331738943744369013901705461798676059345933895327060114538496,9850880,0.9284,2025-07-26 21:15:41
481,6.282335,N/A,N/A,5.00e-05,31458.29,2164029567331738943744369013901705461798676059345933895327060114538496,9871360,N/A,2025-07-26 21:15:42
482,5.727333,N/A,N/A,5.00e-05,31320.71,4328059134663477887488738027803410923597352118691867790654120229076992,9891840,N/A,2025-07-26 21:15:43
483,6.430262,N/A,N/A,5.00e-05,31440.20,4328059134663477887488738027803410923597352118691867790654120229076992,9912320,N/A,2025-07-26 21:15:44
484,5.533289,N/A,N/A,5.00e-05,31437.58,8656118269326955774977476055606821847194704237383735581308240458153984,9932800,N/A,2025-07-26 21:15:44
485,5.964751,N/A,N/A,5.00e-05,31466.28,8656118269326955774977476055606821847194704237383735581308240458153984,9953280,N/A,2025-07-26 21:15:45
486,5.631573,N/A,N/A,5.00e-05,31381.24,17312236538653911549954952111213643694389408474767471162616480916307968,9973760,N/A,2025-07-26 21:15:46
487,6.109984,N/A,N/A,5.00e-05,31367.90,34624473077307823099909904222427287388778816949534942325232961832615936,9994240,N/A,2025-07-26 21:15:47
488,5.612260,N/A,N/A,5.00e-05,31367.79,34624473077307823099909904222427287388778816949534942325232961832615936,10014720,N/A,2025-07-26 21:15:47
489,5.780296,N/A,N/A,5.00e-05,31477.57,34624473077307823099909904222427287388778816949534942325232961832615936,10035200,N/A,2025-07-26 21:15:48
490,5.905431,N/A,N/A,5.00e-05,31323.30,69248946154615646199819808444854574777557633899069884650465923665231872,10055680,1.0000,2025-07-26 21:15:49
491,5.782345,N/A,N/A,5.00e-05,31498.60,69248946154615646199819808444854574777557633899069884650465923665231872,10076160,N/A,2025-07-26 21:15:49
492,6.688592,N/A,N/A,5.00e-05,31412.42,138497892309231292399639616889709149555115267798139769300931847330463744,10096640,N/A,2025-07-26 21:15:50
493,5.822909,N/A,N/A,5.00e-05,31442.81,138497892309231292399639616889709149555115267798139769300931847330463744,10117120,N/A,2025-07-26 21:15:51
494,4.986891,N/A,N/A,5.00e-05,31475.01,138497892309231292399639616889709149555115267798139769300931847330463744,10137600,N/A,2025-07-26 21:15:52
495,6.544478,N/A,N/A,5.00e-05,31564.74,138497892309231292399639616889709149555115267798139769300931847330463744,10158080,N/A,2025-07-26 21:15:52
496,6.577056,N/A,N/A,5.00e-05,31558.78,276995784618462584799279233779418299110230535596279538601863694660927488,10178560,N/A,2025-07-26 21:15:53
497,6.102486,N/A,N/A,5.00e-05,31564.80,276995784618462584799279233779418299110230535596279538601863694660927488,10199040,N/A,2025-07-26 21:15:54
498,5.499993,N/A,N/A,5.00e-05,31585.82,276995784618462584799279233779418299110230535596279538601863694660927488,10219520,N/A,2025-07-26 21:15:54
499,5.457181,N/A,N/A,5.00e-05,31714.67,276995784618462584799279233779418299110230535596279538601863694660927488,10240000,N/A,2025-07-26 21:15:55
500,6.140083,N/A,N/A,5.00e-05,31608.04,553991569236925169598558467558836598220461071192559077203727389321854976,10260480,0.8736,2025-07-26 21:15:56
501,5.864021,N/A,N/A,5.00e-05,23733.21,1107983138473850339197116935117673196440922142385118154407454778643709952,10280960,N/A,2025-07-26 21:15:59
502,6.481944,N/A,N/A,5.00e-05,23728.59,2215966276947700678394233870235346392881844284770236308814909557287419904,10301440,N/A,2025-07-26 21:16:00
503,7.105786,N/A,N/A,5.00e-05,23564.46,4431932553895401356788467740470692785763688569540472617629819114574839808,10321920,N/A,2025-07-26 21:16:00
504,6.394767,N/A,N/A,5.00e-05,23560.06,8863865107790802713576935480941385571527377139080945235259638229149679616,10342400,N/A,2025-07-26 21:16:01
505,5.819832,N/A,N/A,5.00e-05,23567.50,8863865107790802713576935480941385571527377139080945235259638229149679616,10362880,N/A,2025-07-26 21:16:02
506,6.246045,N/A,N/A,5.00e-05,23569.31,8863865107790802713576935480941385571527377139080945235259638229149679616,10383360,N/A,2025-07-26 21:16:02
507,5.904989,N/A,N/A,5.00e-05,23571.72,8863865107790802713576935480941385571527377139080945235259638229149679616,10403840,N/A,2025-07-26 21:16:03
508,6.194005,N/A,N/A,5.00e-05,23602.94,8863865107790802713576935480941385571527377139080945235259638229149679616,10424320,N/A,2025-07-26 21:16:04
509,6.990274,N/A,N/A,5.00e-05,23681.82,8863865107790802713576935480941385571527377139080945235259638229149679616,10444800,N/A,2025-07-26 21:16:05
510,6.177191,N/A,N/A,5.00e-05,31497.05,8863865107790802713576935480941385571527377139080945235259638229149679616,10465280,1.0000,2025-07-26 21:16:05
511,5.290627,N/A,N/A,5.00e-05,31522.95,8863865107790802713576935480941385571527377139080945235259638229149679616,10485760,N/A,2025-07-26 21:16:06
512,6.359424,N/A,N/A,5.00e-05,31813.22,8863865107790802713576935480941385571527377139080945235259638229149679616,10506240,N/A,2025-07-26 21:16:07
513,5.563178,N/A,N/A,5.00e-05,31836.65,8863865107790802713576935480941385571527377139080945235259638229149679616,10526720,N/A,2025-07-26 21:16:07
514,5.508131,N/A,N/A,5.00e-05,31840.42,8863865107790802713576935480941385571527377139080945235259638229149679616,10547200,N/A,2025-07-26 21:16:08
515,4.847296,N/A,N/A,5.00e-05,31846.63,8863865107790802713576935480941385571527377139080945235259638229149679616,10567680,N/A,2025-07-26 21:16:09
516,5.484363,N/A,N/A,5.00e-05,31851.16,8863865107790802713576935480941385571527377139080945235259638229149679616,10588160,N/A,2025-07-26 21:16:10
517,5.731787,N/A,N/A,5.00e-05,31815.59,17727730215581605427153870961882771143054754278161890470519276458299359232,10608640,N/A,2025-07-26 21:16:10
518,6.764978,N/A,N/A,5.00e-05,31801.80,35455460431163210854307741923765542286109508556323780941038552916598718464,10629120,N/A,2025-07-26 21:16:11
519,6.285115,N/A,N/A,5.00e-05,31929.83,35455460431163210854307741923765542286109508556323780941038552916598718464,10649600,N/A,2025-07-26 21:16:12
520,5.257179,N/A,N/A,5.00e-05,31747.19,70910920862326421708615483847531084572219017112647561882077105833197436928,10670080,0.9619,2025-07-26 21:16:12
521,6.333752,N/A,N/A,5.00e-05,31692.74,141821841724652843417230967695062169144438034225295123764154211666394873856,10690560,N/A,2025-07-26 21:16:13
522,4.044777,N/A,N/A,5.00e-05,31683.50,283643683449305686834461935390124338288876068450590247528308423332789747712,10711040,N/A,2025-07-26 21:16:14
523,6.631712,N/A,N/A,5.00e-05,31682.00,283643683449305686834461935390124338288876068450590247528308423332789747712,10731520,N/A,2025-07-26 21:16:15
524,6.853698,N/A,N/A,5.00e-05,31673.41,567287366898611373668923870780248676577752136901180495056616846665579495424,10752000,N/A,2025-07-26 21:16:15
525,5.382816,N/A,N/A,5.00e-05,31657.68,1134574733797222747337847741560497353155504273802360990113233693331158990848,10772480,N/A,2025-07-26 21:16:16
526,5.724370,N/A,N/A,5.00e-05,31655.03,1134574733797222747337847741560497353155504273802360990113233693331158990848,10792960,N/A,2025-07-26 21:16:17
527,5.239928,N/A,N/A,5.00e-05,31649.82,2269149467594445494675695483120994706311008547604721980226467386662317981696,10813440,N/A,2025-07-26 21:16:17
528,4.729308,N/A,N/A,5.00e-05,31641.61,4538298935188890989351390966241989412622017095209443960452934773324635963392,10833920,N/A,2025-07-26 21:16:18
529,6.206775,N/A,N/A,5.00e-05,31795.93,4538298935188890989351390966241989412622017095209443960452934773324635963392,10854400,N/A,2025-07-26 21:16:19
530,6.001143,N/A,N/A,5.00e-05,31737.97,9076597870377781978702781932483978825244034190418887920905869546649271926784,10874880,1.0000,2025-07-26 21:16:20
531,6.073485,N/A,N/A,5.00e-05,31753.71,9076597870377781978702781932483978825244034190418887920905869546649271926784,10895360,N/A,2025-07-26 21:16:20
532,5.587884,N/A,N/A,5.00e-05,31657.17,18153195740755563957405563864967957650488068380837775841811739093298543853568,10915840,N/A,2025-07-26 21:16:21
533,5.338438,N/A,N/A,5.00e-05,31567.15,36306391481511127914811127729935915300976136761675551683623478186597087707136,10936320,N/A,2025-07-26 21:16:22
534,6.428197,N/A,N/A,5.00e-05,31425.32,72612782963022255829622255459871830601952273523351103367246956373194175414272,10956800,N/A,2025-07-26 21:16:23
535,6.111985,N/A,N/A,5.00e-05,31422.82,145225565926044511659244510919743661203904547046702206734493912746388350828544,10977280,N/A,2025-07-26 21:16:23
536,7.104136,N/A,N/A,5.00e-05,31424.62,145225565926044511659244510919743661203904547046702206734493912746388350828544,10997760,N/A,2025-07-26 21:16:24
537,6.453488,N/A,N/A,5.00e-05,31186.98,290451131852089023318489021839487322407809094093404413468987825492776701657088,11018240,N/A,2025-07-26 21:16:25
538,6.571320,N/A,N/A,5.00e-05,31136.66,580902263704178046636978043678974644815618188186808826937975650985553403314176,11038720,N/A,2025-07-26 21:16:26
539,6.301104,N/A,N/A,5.00e-05,31220.77,580902263704178046636978043678974644815618188186808826937975650985553403314176,11059200,N/A,2025-07-26 21:16:26
540,5.492471,N/A,N/A,5.00e-05,31080.89,1161804527408356093273956087357949289631236376373617653875951301971106806628352,11079680,1.0000,2025-07-26 21:16:27
541,7.314572,N/A,N/A,5.00e-05,31189.56,1161804527408356093273956087357949289631236376373617653875951301971106806628352,11100160,N/A,2025-07-26 21:16:28
542,6.421090,N/A,N/A,5.00e-05,31287.03,1161804527408356093273956087357949289631236376373617653875951301971106806628352,11120640,N/A,2025-07-26 21:16:28
543,5.158258,N/A,N/A,5.00e-05,31429.55,1161804527408356093273956087357949289631236376373617653875951301971106806628352,11141120,N/A,2025-07-26 21:16:29
544,6.966870,N/A,N/A,5.00e-05,31445.39,1161804527408356093273956087357949289631236376373617653875951301971106806628352,11161600,N/A,2025-07-26 21:16:30
545,5.785753,N/A,N/A,5.00e-05,31471.74,1161804527408356093273956087357949289631236376373617653875951301971106806628352,11182080,N/A,2025-07-26 21:16:31
546,7.179793,N/A,N/A,5.00e-05,31715.56,1161804527408356093273956087357949289631236376373617653875951301971106806628352,11202560,N/A,2025-07-26 21:16:31
547,5.756441,N/A,N/A,5.00e-05,31661.91,2323609054816712186547912174715898579262472752747235307751902603942213613256704,11223040,N/A,2025-07-26 21:16:32
548,5.935826,N/A,N/A,5.00e-05,31672.89,2323609054816712186547912174715898579262472752747235307751902603942213613256704,11243520,N/A,2025-07-26 21:16:33
549,6.767066,N/A,N/A,5.00e-05,31781.41,2323609054816712186547912174715898579262472752747235307751902603942213613256704,11264000,N/A,2025-07-26 21:16:33
550,5.773771,N/A,N/A,5.00e-05,31660.95,4647218109633424373095824349431797158524945505494470615503805207884427226513408,11284480,1.0000,2025-07-26 21:16:34
551,6.572190,N/A,N/A,5.00e-05,31635.96,9294436219266848746191648698863594317049891010988941231007610415768854453026816,11304960,N/A,2025-07-26 21:16:35
552,5.157857,N/A,N/A,5.00e-05,31626.07,18588872438533697492383297397727188634099782021977882462015220831537708906053632,11325440,N/A,2025-07-26 21:16:36
553,5.009572,N/A,N/A,5.00e-05,31614.90,37177744877067394984766594795454377268199564043955764924030441663075417812107264,11345920,N/A,2025-07-26 21:16:36
554,5.520339,N/A,N/A,5.00e-05,31614.27,37177744877067394984766594795454377268199564043955764924030441663075417812107264,11366400,N/A,2025-07-26 21:16:37
555,6.635934,N/A,N/A,5.00e-05,31615.29,37177744877067394984766594795454377268199564043955764924030441663075417812107264,11386880,N/A,2025-07-26 21:16:38
556,4.689115,N/A,N/A,5.00e-05,31725.59,37177744877067394984766594795454377268199564043955764924030441663075417812107264,11407360,N/A,2025-07-26 21:16:38
557,6.749779,N/A,N/A,5.00e-05,31724.33,37177744877067394984766594795454377268199564043955764924030441663075417812107264,11427840,N/A,2025-07-26 21:16:39
558,5.297718,N/A,N/A,5.00e-05,31747.63,37177744877067394984766594795454377268199564043955764924030441663075417812107264,11448320,N/A,2025-07-26 21:16:40
559,6.466461,N/A,N/A,5.00e-05,31864.22,37177744877067394984766594795454377268199564043955764924030441663075417812107264,11468800,N/A,2025-07-26 21:16:41
560,5.605464,N/A,N/A,5.00e-05,31756.89,74355489754134789969533189590908754536399128087911529848060883326150835624214528,11489280,1.0000,2025-07-26 21:16:41
561,5.780112,N/A,N/A,5.00e-05,31753.67,148710979508269579939066379181817509072798256175823059696121766652301671248429056,11509760,N/A,2025-07-26 21:16:42
562,6.553790,N/A,N/A,5.00e-05,31751.23,148710979508269579939066379181817509072798256175823059696121766652301671248429056,11530240,N/A,2025-07-26 21:16:43
563,5.635872,N/A,N/A,5.00e-05,31723.05,297421959016539159878132758363635018145596512351646119392243533304603342496858112,11550720,N/A,2025-07-26 21:16:43
564,6.756603,N/A,N/A,5.00e-05,31713.21,594843918033078319756265516727270036291193024703292238784487066609206684993716224,11571200,N/A,2025-07-26 21:16:44
565,6.477881,N/A,N/A,5.00e-05,31583.21,1189687836066156639512531033454540072582386049406584477568974133218413369987432448,11591680,N/A,2025-07-26 21:16:45
566,4.874406,N/A,N/A,5.00e-05,31593.34,1189687836066156639512531033454540072582386049406584477568974133218413369987432448,11612160,N/A,2025-07-26 21:16:46
567,5.880098,N/A,N/A,5.00e-05,31579.33,2379375672132313279025062066909080145164772098813168955137948266436826739974864896,11632640,N/A,2025-07-26 21:16:46
568,5.302049,N/A,N/A,5.00e-05,31540.79,4758751344264626558050124133818160290329544197626337910275896532873653479949729792,11653120,N/A,2025-07-26 21:16:47
569,5.690596,N/A,N/A,5.00e-05,31637.27,4758751344264626558050124133818160290329544197626337910275896532873653479949729792,11673600,N/A,2025-07-26 21:16:48
570,6.150371,N/A,N/A,5.00e-05,31533.19,9517502688529253116100248267636320580659088395252675820551793065747306959899459584,11694080,0.9629,2025-07-26 21:16:49
571,6.043814,N/A,N/A,5.00e-05,31546.84,9517502688529253116100248267636320580659088395252675820551793065747306959899459584,11714560,N/A,2025-07-26 21:16:49
572,6.415064,N/A,N/A,5.00e-05,31546.84,9517502688529253116100248267636320580659088395252675820551793065747306959899459584,11735040,N/A,2025-07-26 21:16:50
573,6.387700,N/A,N/A,5.00e-05,31545.23,9517502688529253116100248267636320580659088395252675820551793065747306959899459584,11755520,N/A,2025-07-26 21:16:51
574,6.296708,N/A,N/A,5.00e-05,31660.98,9517502688529253116100248267636320580659088395252675820551793065747306959899459584,11776000,N/A,2025-07-26 21:16:51
575,6.169139,N/A,N/A,5.00e-05,31653.35,19035005377058506232200496535272641161318176790505351641103586131494613919798919168,11796480,N/A,2025-07-26 21:16:52
576,6.151576,N/A,N/A,5.00e-05,31642.89,38070010754117012464400993070545282322636353581010703282207172262989227839597838336,11816960,N/A,2025-07-26 21:16:53
577,6.118735,N/A,N/A,5.00e-05,31663.95,38070010754117012464400993070545282322636353581010703282207172262989227839597838336,11837440,N/A,2025-07-26 21:16:54
578,5.123620,N/A,N/A,5.00e-05,31679.12,38070010754117012464400993070545282322636353581010703282207172262989227839597838336,11857920,N/A,2025-07-26 21:16:54
579,5.683501,N/A,N/A,5.00e-05,31751.30,38070010754117012464400993070545282322636353581010703282207172262989227839597838336,11878400,N/A,2025-07-26 21:16:55
580,6.146012,N/A,N/A,5.00e-05,31650.38,76140021508234024928801986141090564645272707162021406564414344525978455679195676672,11898880,0.8921,2025-07-26 21:16:56
581,5.933935,N/A,N/A,5.00e-05,31574.44,152280043016468049857603972282181129290545414324042813128828689051956911358391353344,11919360,N/A,2025-07-26 21:16:56
582,5.280413,N/A,N/A,5.00e-05,31562.54,304560086032936099715207944564362258581090828648085626257657378103913822716782706688,11939840,N/A,2025-07-26 21:16:57
583,5.086281,N/A,N/A,5.00e-05,31572.67,304560086032936099715207944564362258581090828648085626257657378103913822716782706688,11960320,N/A,2025-07-26 21:16:58
584,6.128633,N/A,N/A,5.00e-05,31578.81,304560086032936099715207944564362258581090828648085626257657378103913822716782706688,11980800,N/A,2025-07-26 21:16:59
585,5.560336,N/A,N/A,5.00e-05,31584.75,304560086032936099715207944564362258581090828648085626257657378103913822716782706688,12001280,N/A,2025-07-26 21:16:59
586,6.845032,N/A,N/A,5.00e-05,31591.08,304560086032936099715207944564362258581090828648085626257657378103913822716782706688,12021760,N/A,2025-07-26 21:17:00
587,6.662352,N/A,N/A,5.00e-05,31602.79,304560086032936099715207944564362258581090828648085626257657378103913822716782706688,12042240,N/A,2025-07-26 21:17:01
588,6.945778,N/A,N/A,5.00e-05,31598.21,609120172065872199430415889128724517162181657296171252515314756207827645433565413376,12062720,N/A,2025-07-26 21:17:01
589,6.053046,N/A,N/A,5.00e-05,31688.74,609120172065872199430415889128724517162181657296171252515314756207827645433565413376,12083200,N/A,2025-07-26 21:17:02
590,5.605422,N/A,N/A,5.00e-05,31661.34,1218240344131744398860831778257449034324363314592342505030629512415655290867130826752,12103680,1.0000,2025-07-26 21:17:03
591,5.805733,N/A,N/A,5.00e-05,31696.84,1218240344131744398860831778257449034324363314592342505030629512415655290867130826752,12124160,N/A,2025-07-26 21:17:04
592,5.906718,N/A,N/A,5.00e-05,31716.79,1218240344131744398860831778257449034324363314592342505030629512415655290867130826752,12144640,N/A,2025-07-26 21:17:04
593,6.541963,N/A,N/A,5.00e-05,31736.09,1218240344131744398860831778257449034324363314592342505030629512415655290867130826752,12165120,N/A,2025-07-26 21:17:05
594,5.517454,N/A,N/A,5.00e-05,31769.72,1218240344131744398860831778257449034324363314592342505030629512415655290867130826752,12185600,N/A,2025-07-26 21:17:06
595,6.109922,N/A,N/A,5.00e-05,31746.84,2436480688263488797721663556514898068648726629184685010061259024831310581734261653504,12206080,N/A,2025-07-26 21:17:06
596,7.383074,N/A,N/A,5.00e-05,31749.56,2436480688263488797721663556514898068648726629184685010061259024831310581734261653504,12226560,N/A,2025-07-26 21:17:07
597,7.033061,N/A,N/A,5.00e-05,31798.01,2436480688263488797721663556514898068648726629184685010061259024831310581734261653504,12247040,N/A,2025-07-26 21:17:08
598,6.196062,N/A,N/A,5.00e-05,31733.38,4872961376526977595443327113029796137297453258369370020122518049662621163468523307008,12267520,N/A,2025-07-26 21:17:09
599,5.987924,N/A,N/A,5.00e-05,31822.94,4872961376526977595443327113029796137297453258369370020122518049662621163468523307008,12288000,N/A,2025-07-26 21:17:09
600,6.934280,N/A,N/A,5.00e-05,31450.45,9745922753053955190886654226059592274594906516738740040245036099325242326937046614016,12308480,0.9387,2025-07-26 21:17:10
601,4.989254,N/A,N/A,5.00e-05,21703.02,19491845506107910381773308452119184549189813033477480080490072198650484653874093228032,12328960,N/A,2025-07-26 21:17:14
602,5.867668,N/A,N/A,5.00e-05,21692.04,38983691012215820763546616904238369098379626066954960160980144397300969307748186456064,12349440,N/A,2025-07-26 21:17:14
603,5.284010,N/A,N/A,5.00e-05,21608.33,77967382024431641527093233808476738196759252133909920321960288794601938615496372912128,12369920,N/A,2025-07-26 21:17:15
604,5.877965,N/A,N/A,5.00e-05,21580.14,155934764048863283054186467616953476393518504267819840643920577589203877230992745824256,12390400,N/A,2025-07-26 21:17:16
605,6.181723,N/A,N/A,5.00e-05,21584.77,155934764048863283054186467616953476393518504267819840643920577589203877230992745824256,12410880,N/A,2025-07-26 21:17:17
606,6.720969,N/A,N/A,5.00e-05,21592.02,155934764048863283054186467616953476393518504267819840643920577589203877230992745824256,12431360,N/A,2025-07-26 21:17:17
607,5.708288,N/A,N/A,5.00e-05,21630.69,155934764048863283054186467616953476393518504267819840643920577589203877230992745824256,12451840,N/A,2025-07-26 21:17:18
608,5.452903,N/A,N/A,5.00e-05,21650.85,155934764048863283054186467616953476393518504267819840643920577589203877230992745824256,12472320,N/A,2025-07-26 21:17:19
609,6.264288,N/A,N/A,5.00e-05,21827.44,155934764048863283054186467616953476393518504267819840643920577589203877230992745824256,12492800,N/A,2025-07-26 21:17:20
610,5.323244,N/A,N/A,5.00e-05,31584.38,155934764048863283054186467616953476393518504267819840643920577589203877230992745824256,12513280,1.0000,2025-07-26 21:17:20
611,5.826139,N/A,N/A,5.00e-05,31566.22,311869528097726566108372935233906952787037008535639681287841155178407754461985491648512,12533760,N/A,2025-07-26 21:17:21
612,5.755618,N/A,N/A,5.00e-05,31758.08,311869528097726566108372935233906952787037008535639681287841155178407754461985491648512,12554240,N/A,2025-07-26 21:17:22
613,5.632133,N/A,N/A,5.00e-05,31844.74,311869528097726566108372935233906952787037008535639681287841155178407754461985491648512,12574720,N/A,2025-07-26 21:17:22
614,5.299252,N/A,N/A,5.00e-05,31840.56,623739056195453132216745870467813905574074017071279362575682310356815508923970983297024,12595200,N/A,2025-07-26 21:17:23
615,5.617906,N/A,N/A,5.00e-05,31827.07,1247478112390906264433491740935627811148148034142558725151364620713631017847941966594048,12615680,N/A,2025-07-26 21:17:24
616,6.224315,N/A,N/A,5.00e-05,31798.60,2494956224781812528866983481871255622296296068285117450302729241427262035695883933188096,12636160,N/A,2025-07-26 21:17:25
617,6.519430,N/A,N/A,5.00e-05,31607.85,4989912449563625057733966963742511244592592136570234900605458482854524071391767866376192,12656640,N/A,2025-07-26 21:17:25
618,5.038653,N/A,N/A,5.00e-05,31598.10,9979824899127250115467933927485022489185184273140469801210916965709048142783535732752384,12677120,N/A,2025-07-26 21:17:26
619,5.768249,N/A,N/A,5.00e-05,31613.84,9979824899127250115467933927485022489185184273140469801210916965709048142783535732752384,12697600,N/A,2025-07-26 21:17:27
620,5.180427,N/A,N/A,5.00e-05,31279.76,19959649798254500230935867854970044978370368546280939602421833931418096285567071465504768,12718080,0.9762,2025-07-26 21:17:28
621,6.484938,N/A,N/A,5.00e-05,31114.43,39919299596509000461871735709940089956740737092561879204843667862836192571134142931009536,12738560,N/A,2025-07-26 21:17:28
622,5.704370,N/A,N/A,5.00e-05,31094.75,79838599193018000923743471419880179913481474185123758409687335725672385142268285862019072,12759040,N/A,2025-07-26 21:17:29
623,4.941609,N/A,N/A,5.00e-05,31080.04,159677198386036001847486942839760359826962948370247516819374671451344770284536571724038144,12779520,N/A,2025-07-26 21:17:30
624,6.198684,N/A,N/A,5.00e-05,31013.09,319354396772072003694973885679520719653925896740495033638749342902689540569073143448076288,12800000,N/A,2025-07-26 21:17:30
625,5.941486,N/A,N/A,5.00e-05,31021.15,319354396772072003694973885679520719653925896740495033638749342902689540569073143448076288,12820480,N/A,2025-07-26 21:17:31
626,6.562001,N/A,N/A,5.00e-05,31192.04,319354396772072003694973885679520719653925896740495033638749342902689540569073143448076288,12840960,N/A,2025-07-26 21:17:32
627,6.513363,N/A,N/A,5.00e-05,31181.91,638708793544144007389947771359041439307851793480990067277498685805379081138146286896152576,12861440,N/A,2025-07-26 21:17:33
628,6.270560,N/A,N/A,5.00e-05,31272.58,638708793544144007389947771359041439307851793480990067277498685805379081138146286896152576,12881920,N/A,2025-07-26 21:17:33
629,6.902854,N/A,N/A,5.00e-05,31628.23,638708793544144007389947771359041439307851793480990067277498685805379081138146286896152576,12902400,N/A,2025-07-26 21:17:34
630,6.667889,N/A,N/A,5.00e-05,31657.95,638708793544144007389947771359041439307851793480990067277498685805379081138146286896152576,12922880,1.0000,2025-07-26 21:17:35
631,5.921815,N/A,N/A,5.00e-05,31675.50,638708793544144007389947771359041439307851793480990067277498685805379081138146286896152576,12943360,N/A,2025-07-26 21:17:35
632,6.525720,N/A,N/A,5.00e-05,31669.63,1277417587088288014779895542718082878615703586961980134554997371610758162276292573792305152,12963840,N/A,2025-07-26 21:17:36
633,6.835644,N/A,N/A,5.00e-05,31731.37,1277417587088288014779895542718082878615703586961980134554997371610758162276292573792305152,12984320,N/A,2025-07-26 21:17:37
