step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,avg_seq_len,total_tokens,grad_norm,timestamp
524,13.583414,N/A,N/A,1.31e-04,31586.26,2048.00,8601600,N/A,2025-08-04 17:48:49
525,15.721341,N/A,N/A,1.31e-04,31582.89,2048.00,8617984,N/A,2025-08-04 17:48:50
526,12.809436,N/A,N/A,1.32e-04,31590.11,2048.00,8634368,N/A,2025-08-04 17:48:51
527,14.702687,N/A,N/A,1.32e-04,31585.44,2048.00,8650752,N/A,2025-08-04 17:48:51
528,16.148888,N/A,N/A,1.32e-04,31589.00,2048.00,8667136,N/A,2025-08-04 17:48:52
529,14.405373,N/A,N/A,1.32e-04,31711.71,2048.00,8683520,N/A,2025-08-04 17:48:52
530,14.140308,N/A,N/A,1.33e-04,31493.52,2048.00,8699904,0.4160,2025-08-04 17:48:53
531,14.052234,N/A,N/A,1.33e-04,31477.06,2048.00,8716288,N/A,2025-08-04 17:48:54
532,15.300842,N/A,N/A,1.33e-04,31469.02,2048.00,8732672,N/A,2025-08-04 17:48:54
533,15.180057,N/A,N/A,1.34e-04,31470.44,2048.00,8749056,N/A,2025-08-04 17:48:55
534,14.693376,N/A,N/A,1.34e-04,31470.79,2048.00,8765440,N/A,2025-08-04 17:48:55
535,15.368259,N/A,N/A,1.34e-04,31466.44,2048.00,8781824,N/A,2025-08-04 17:48:56
536,14.972693,N/A,N/A,1.34e-04,31472.62,2048.00,8798208,N/A,2025-08-04 17:48:56
537,14.046210,N/A,N/A,1.35e-04,31469.15,2048.00,8814592,N/A,2025-08-04 17:48:57
538,10.887541,N/A,N/A,1.35e-04,31473.23,2048.00,8830976,N/A,2025-08-04 17:48:58
539,13.076891,N/A,N/A,1.35e-04,31667.32,2048.00,8847360,N/A,2025-08-04 17:48:58
540,15.928844,N/A,N/A,1.35e-04,31548.82,2048.00,8863744,0.5097,2025-08-04 17:48:59
541,12.788771,N/A,N/A,1.36e-04,31549.63,2048.00,8880128,N/A,2025-08-04 17:48:59
542,13.621769,N/A,N/A,1.36e-04,31538.51,2048.00,8896512,N/A,2025-08-04 17:49:00
543,12.323424,N/A,N/A,1.36e-04,31543.14,2048.00,8912896,N/A,2025-08-04 17:49:00
544,14.497648,N/A,N/A,1.36e-04,31537.42,2048.00,8929280,N/A,2025-08-04 17:49:01
545,15.812292,N/A,N/A,1.37e-04,31532.99,2048.00,8945664,N/A,2025-08-04 17:49:02
546,14.578246,N/A,N/A,1.37e-04,31532.44,2048.00,8962048,N/A,2025-08-04 17:49:02
547,13.030062,N/A,N/A,1.37e-04,31535.37,2048.00,8978432,N/A,2025-08-04 17:49:03
548,13.250257,N/A,N/A,1.37e-04,31548.72,2048.00,8994816,N/A,2025-08-04 17:49:03
549,16.065594,N/A,N/A,1.38e-04,31672.12,2048.00,9011200,N/A,2025-08-04 17:49:04
550,14.449041,N/A,N/A,1.38e-04,31523.65,2048.00,9027584,0.2942,2025-08-04 17:49:04
551,12.707378,N/A,N/A,1.38e-04,31530.33,2048.00,9043968,N/A,2025-08-04 17:49:05
552,14.560270,N/A,N/A,1.38e-04,31529.09,2048.00,9060352,N/A,2025-08-04 17:49:06
553,15.049849,N/A,N/A,1.39e-04,31524.97,2048.00,9076736,N/A,2025-08-04 17:49:06
554,14.820737,N/A,N/A,1.39e-04,31530.01,2048.00,9093120,N/A,2025-08-04 17:49:07
555,13.993277,N/A,N/A,1.39e-04,31533.61,2048.00,9109504,N/A,2025-08-04 17:49:07
556,13.591148,N/A,N/A,1.39e-04,31539.93,2048.00,9125888,N/A,2025-08-04 17:49:08
557,16.759834,N/A,N/A,1.40e-04,31539.43,2048.00,9142272,N/A,2025-08-04 17:49:08
558,11.924348,N/A,N/A,1.40e-04,31545.98,2048.00,9158656,N/A,2025-08-04 17:49:09
559,12.817122,N/A,N/A,1.40e-04,31691.35,2048.00,9175040,N/A,2025-08-04 17:49:10
560,12.965057,N/A,N/A,1.40e-04,31552.04,2048.00,9191424,0.3907,2025-08-04 17:49:10
561,14.436277,N/A,N/A,1.41e-04,31554.73,2048.00,9207808,N/A,2025-08-04 17:49:11
562,12.993731,N/A,N/A,1.41e-04,31556.51,2048.00,9224192,N/A,2025-08-04 17:49:11
563,15.607668,N/A,N/A,1.41e-04,31542.51,2048.00,9240576,N/A,2025-08-04 17:49:12
564,14.594641,N/A,N/A,1.41e-04,31541.06,2048.00,9256960,N/A,2025-08-04 17:49:13
565,12.405413,N/A,N/A,1.42e-04,31526.71,2048.00,9273344,N/A,2025-08-04 17:49:13
566,14.676575,N/A,N/A,1.42e-04,31531.71,2048.00,9289728,N/A,2025-08-04 17:49:14
567,17.012199,N/A,N/A,1.42e-04,31533.78,2048.00,9306112,N/A,2025-08-04 17:49:14
568,13.184360,N/A,N/A,1.42e-04,31545.02,2048.00,9322496,N/A,2025-08-04 17:49:15
569,12.840553,N/A,N/A,1.43e-04,31672.35,2048.00,9338880,N/A,2025-08-04 17:49:15
570,12.388260,N/A,N/A,1.43e-04,31526.25,2048.00,9355264,0.4225,2025-08-04 17:49:16
571,11.190906,N/A,N/A,1.43e-04,31530.58,2048.00,9371648,N/A,2025-08-04 17:49:17
572,12.661404,N/A,N/A,1.43e-04,31522.55,2048.00,9388032,N/A,2025-08-04 17:49:17
573,13.363741,N/A,N/A,1.44e-04,31521.64,2048.00,9404416,N/A,2025-08-04 17:49:18
574,13.292644,N/A,N/A,1.44e-04,31524.56,2048.00,9420800,N/A,2025-08-04 17:49:18
575,16.870235,N/A,N/A,1.44e-04,31519.09,2048.00,9437184,N/A,2025-08-04 17:49:19
576,11.797604,N/A,N/A,1.44e-04,31511.88,2048.00,9453568,N/A,2025-08-04 17:49:19
577,14.318535,N/A,N/A,1.44e-04,31502.20,2048.00,9469952,N/A,2025-08-04 17:49:20
578,14.558432,N/A,N/A,1.45e-04,31510.83,2048.00,9486336,N/A,2025-08-04 17:49:21
579,15.563595,N/A,N/A,1.45e-04,31647.35,2048.00,9502720,N/A,2025-08-04 17:49:21
580,14.971424,N/A,N/A,1.45e-04,31484.05,2048.00,9519104,0.3638,2025-08-04 17:49:22
581,12.573132,N/A,N/A,1.45e-04,31495.53,2048.00,9535488,N/A,2025-08-04 17:49:22
582,14.444319,N/A,N/A,1.46e-04,31487.24,2048.00,9551872,N/A,2025-08-04 17:49:23
583,12.605947,N/A,N/A,1.46e-04,31489.64,2048.00,9568256,N/A,2025-08-04 17:49:24
584,13.675739,N/A,N/A,1.46e-04,31479.13,2048.00,9584640,N/A,2025-08-04 17:49:24
585,14.266411,N/A,N/A,1.46e-04,31423.82,2048.00,9601024,N/A,2025-08-04 17:49:25
586,14.708237,N/A,N/A,1.47e-04,31434.44,2048.00,9617408,N/A,2025-08-04 17:49:25
587,14.787546,N/A,N/A,1.47e-04,31435.76,2048.00,9633792,N/A,2025-08-04 17:49:26
588,14.976729,N/A,N/A,1.47e-04,31433.33,2048.00,9650176,N/A,2025-08-04 17:49:26
589,14.802961,N/A,N/A,1.47e-04,31511.57,2048.00,9666560,N/A,2025-08-04 17:49:27
590,15.118560,N/A,N/A,1.48e-04,31233.69,2048.00,9682944,0.4764,2025-08-04 17:49:28
591,13.008880,N/A,N/A,1.48e-04,31151.08,2048.00,9699328,N/A,2025-08-04 17:49:28
592,15.351671,N/A,N/A,1.48e-04,31086.32,2048.00,9715712,N/A,2025-08-04 17:49:29
593,15.677134,N/A,N/A,1.49e-04,31051.42,2048.00,9732096,N/A,2025-08-04 17:49:29
594,13.194929,N/A,N/A,1.49e-04,31058.94,2048.00,9748480,N/A,2025-08-04 17:49:30
595,14.551671,N/A,N/A,1.49e-04,30983.16,2048.00,9764864,N/A,2025-08-04 17:49:31
596,14.662693,N/A,N/A,1.49e-04,30985.99,2048.00,9781248,N/A,2025-08-04 17:49:31
597,14.464220,N/A,N/A,1.50e-04,30992.49,2048.00,9797632,N/A,2025-08-04 17:49:32
598,12.180717,N/A,N/A,1.50e-04,31069.69,2048.00,9814016,N/A,2025-08-04 17:49:32
599,14.797056,N/A,N/A,1.50e-04,31344.92,2048.00,9830400,N/A,2025-08-04 17:49:33
600,15.700747,N/A,N/A,1.50e-04,31305.91,2048.00,9846784,0.3274,2025-08-04 17:49:33
601,10.652263,N/A,N/A,1.50e-04,18675.91,2048.00,9863168,N/A,2025-08-04 17:49:38
602,13.744347,N/A,N/A,1.51e-04,18697.69,2048.00,9879552,N/A,2025-08-04 17:49:38
603,14.058971,N/A,N/A,1.51e-04,18718.28,2048.00,9895936,N/A,2025-08-04 17:49:39
604,14.459679,N/A,N/A,1.51e-04,18748.47,2048.00,9912320,N/A,2025-08-04 17:49:39
605,15.447952,N/A,N/A,1.51e-04,18753.95,2048.00,9928704,N/A,2025-08-04 17:49:40
606,13.255160,N/A,N/A,1.52e-04,18756.45,2048.00,9945088,N/A,2025-08-04 17:49:40
607,14.894936,N/A,N/A,1.52e-04,18756.49,2048.00,9961472,N/A,2025-08-04 17:49:41
608,12.811993,N/A,N/A,1.52e-04,18762.69,2048.00,9977856,N/A,2025-08-04 17:49:42
609,16.155073,N/A,N/A,1.52e-04,18805.96,2048.00,9994240,N/A,2025-08-04 17:49:42
610,15.520766,N/A,N/A,1.53e-04,31615.92,2048.00,10010624,0.2552,2025-08-04 17:49:43
611,13.243200,N/A,N/A,1.53e-04,31610.41,2048.00,10027008,N/A,2025-08-04 17:49:43
612,14.191638,N/A,N/A,1.53e-04,31611.01,2048.00,10043392,N/A,2025-08-04 17:49:44
613,11.957714,N/A,N/A,1.53e-04,31611.86,2048.00,10059776,N/A,2025-08-04 17:49:44
614,14.760218,N/A,N/A,1.54e-04,31593.28,2048.00,10076160,N/A,2025-08-04 17:49:45
615,14.496165,N/A,N/A,1.54e-04,31591.41,2048.00,10092544,N/A,2025-08-04 17:49:46
616,15.664786,N/A,N/A,1.54e-04,31599.05,2048.00,10108928,N/A,2025-08-04 17:49:46
617,12.734493,N/A,N/A,1.55e-04,31597.56,2048.00,10125312,N/A,2025-08-04 17:49:47
618,14.967834,N/A,N/A,1.55e-04,31606.77,2048.00,10141696,N/A,2025-08-04 17:49:47
619,12.611628,N/A,N/A,1.55e-04,31738.57,2048.00,10158080,N/A,2025-08-04 17:49:48
620,11.643064,N/A,N/A,1.55e-04,31559.39,2048.00,10174464,0.4133,2025-08-04 17:49:48
621,13.153718,N/A,N/A,1.56e-04,31543.58,2048.00,10190848,N/A,2025-08-04 17:49:49
622,15.437297,N/A,N/A,1.56e-04,31521.44,2048.00,10207232,N/A,2025-08-04 17:49:50
623,14.270821,N/A,N/A,1.56e-04,31525.80,2048.00,10223616,N/A,2025-08-04 17:49:50
624,14.418959,N/A,N/A,1.56e-04,31522.02,2048.00,10240000,N/A,2025-08-04 17:49:51
625,15.327187,N/A,N/A,1.57e-04,31505.49,2048.00,10256384,N/A,2025-08-04 17:49:51
626,13.193310,N/A,N/A,1.57e-04,31495.88,2048.00,10272768,N/A,2025-08-04 17:49:52
627,14.741920,N/A,N/A,1.57e-04,31484.41,2048.00,10289152,N/A,2025-08-04 17:49:53
628,16.372545,N/A,N/A,1.57e-04,31467.12,2048.00,10305536,N/A,2025-08-04 17:49:53
629,13.875863,N/A,N/A,1.58e-04,31645.31,2048.00,10321920,N/A,2025-08-04 17:49:54
630,14.324582,N/A,N/A,1.58e-04,31467.21,2048.00,10338304,0.3581,2025-08-04 17:49:54
631,11.623286,N/A,N/A,1.58e-04,31479.27,2048.00,10354688,N/A,2025-08-04 17:49:55
632,14.715986,N/A,N/A,1.58e-04,31470.67,2048.00,10371072,N/A,2025-08-04 17:49:55
633,14.404825,N/A,N/A,1.59e-04,31468.70,2048.00,10387456,N/A,2025-08-04 17:49:56
634,9.725004,N/A,N/A,1.59e-04,31479.36,2048.00,10403840,N/A,2025-08-04 17:49:57
635,14.137677,N/A,N/A,1.59e-04,31466.87,2048.00,10420224,N/A,2025-08-04 17:49:57
636,14.344891,N/A,N/A,1.59e-04,31474.96,2048.00,10436608,N/A,2025-08-04 17:49:58
637,14.495890,N/A,N/A,1.60e-04,31489.75,2048.00,10452992,N/A,2025-08-04 17:49:58
638,13.756375,N/A,N/A,1.60e-04,31481.85,2048.00,10469376,N/A,2025-08-04 17:49:59
639,14.801048,N/A,N/A,1.60e-04,31652.96,2048.00,10485760,N/A,2025-08-04 17:49:59
640,14.074405,N/A,N/A,1.60e-04,31517.39,2048.00,10502144,0.2966,2025-08-04 17:50:00
641,15.365818,N/A,N/A,1.60e-04,31531.29,2048.00,10518528,N/A,2025-08-04 17:50:01
642,12.777166,N/A,N/A,1.61e-04,31532.59,2048.00,10534912,N/A,2025-08-04 17:50:01
643,14.473075,N/A,N/A,1.61e-04,31531.79,2048.00,10551296,N/A,2025-08-04 17:50:02
644,13.396688,N/A,N/A,1.61e-04,31541.82,2048.00,10567680,N/A,2025-08-04 17:50:02
645,12.016970,N/A,N/A,1.61e-04,31537.21,2048.00,10584064,N/A,2025-08-04 17:50:03
646,11.648570,N/A,N/A,1.62e-04,31530.29,2048.00,10600448,N/A,2025-08-04 17:50:04
647,13.633572,N/A,N/A,1.62e-04,31520.59,2048.00,10616832,N/A,2025-08-04 17:50:04
648,15.702346,N/A,N/A,1.62e-04,31536.24,2048.00,10633216,N/A,2025-08-04 17:50:05
649,15.111696,N/A,N/A,1.62e-04,31659.28,2048.00,10649600,N/A,2025-08-04 17:50:05
650,13.376951,N/A,N/A,1.63e-04,31513.92,2048.00,10665984,0.3322,2025-08-04 17:50:06
651,13.950092,N/A,N/A,1.63e-04,31514.16,2048.00,10682368,N/A,2025-08-04 17:50:06
652,13.884373,N/A,N/A,1.63e-04,31505.48,2048.00,10698752,N/A,2025-08-04 17:50:07
653,12.632883,N/A,N/A,1.64e-04,31506.98,2048.00,10715136,N/A,2025-08-04 17:50:08
654,13.652874,N/A,N/A,1.64e-04,31508.77,2048.00,10731520,N/A,2025-08-04 17:50:08
655,14.574354,N/A,N/A,1.64e-04,31509.62,2048.00,10747904,N/A,2025-08-04 17:50:09
656,12.284410,N/A,N/A,1.64e-04,31517.29,2048.00,10764288,N/A,2025-08-04 17:50:09
657,13.661203,N/A,N/A,1.65e-04,31510.29,2048.00,10780672,N/A,2025-08-04 17:50:10
658,15.020996,N/A,N/A,1.65e-04,31519.64,2048.00,10797056,N/A,2025-08-04 17:50:10
659,14.039556,N/A,N/A,1.65e-04,31655.04,2048.00,10813440,N/A,2025-08-04 17:50:11
660,12.849445,N/A,N/A,1.65e-04,31510.46,2048.00,10829824,0.3955,2025-08-04 17:50:12
661,14.268326,N/A,N/A,1.66e-04,31514.12,2048.00,10846208,N/A,2025-08-04 17:50:12
662,14.098289,N/A,N/A,1.66e-04,31509.87,2048.00,10862592,N/A,2025-08-04 17:50:13
663,12.284927,N/A,N/A,1.66e-04,31506.17,2048.00,10878976,N/A,2025-08-04 17:50:13
664,11.689839,N/A,N/A,1.66e-04,31504.44,2048.00,10895360,N/A,2025-08-04 17:50:14
665,12.388714,N/A,N/A,1.67e-04,31493.15,2048.00,10911744,N/A,2025-08-04 17:50:14
666,12.741719,N/A,N/A,1.67e-04,31488.80,2048.00,10928128,N/A,2025-08-04 17:50:15
667,16.263567,N/A,N/A,1.67e-04,31491.97,2048.00,10944512,N/A,2025-08-04 17:50:16
668,15.310447,N/A,N/A,1.67e-04,31496.60,2048.00,10960896,N/A,2025-08-04 17:50:16
669,16.410767,N/A,N/A,1.68e-04,31623.20,2048.00,10977280,N/A,2025-08-04 17:50:17
670,13.313072,N/A,N/A,1.68e-04,31496.60,2048.00,10993664,0.3080,2025-08-04 17:50:17
671,15.522600,N/A,N/A,1.68e-04,31497.09,2048.00,11010048,N/A,2025-08-04 17:50:18
672,11.201563,N/A,N/A,1.68e-04,31506.84,2048.00,11026432,N/A,2025-08-04 17:50:19
673,13.196110,N/A,N/A,1.69e-04,31502.77,2048.00,11042816,N/A,2025-08-04 17:50:19
674,14.259625,N/A,N/A,1.69e-04,31504.20,2048.00,11059200,N/A,2025-08-04 17:50:20
675,12.879068,N/A,N/A,1.69e-04,31503.22,2048.00,11075584,N/A,2025-08-04 17:50:20
676,10.599155,N/A,N/A,1.69e-04,31500.70,2048.00,11091968,N/A,2025-08-04 17:50:21
677,14.691141,N/A,N/A,1.70e-04,31482.91,2048.00,11108352,N/A,2025-08-04 17:50:21
678,10.320526,N/A,N/A,1.70e-04,31499.91,2048.00,11124736,N/A,2025-08-04 17:50:22
679,15.889684,N/A,N/A,1.70e-04,31608.78,2048.00,11141120,N/A,2025-08-04 17:50:23
680,15.015315,N/A,N/A,1.70e-04,31478.17,2048.00,11157504,0.2630,2025-08-04 17:50:23
681,15.693558,N/A,N/A,1.71e-04,31480.55,2048.00,11173888,N/A,2025-08-04 17:50:24
682,14.388683,N/A,N/A,1.71e-04,31482.52,2048.00,11190272,N/A,2025-08-04 17:50:24
683,14.215867,N/A,N/A,1.71e-04,31483.39,2048.00,11206656,N/A,2025-08-04 17:50:25
684,14.983832,N/A,N/A,1.71e-04,31492.83,2048.00,11223040,N/A,2025-08-04 17:50:25
685,15.101360,N/A,N/A,1.72e-04,31489.66,2048.00,11239424,N/A,2025-08-04 17:50:26
686,12.879083,N/A,N/A,1.72e-04,31510.64,2048.00,11255808,N/A,2025-08-04 17:50:27
687,13.639421,N/A,N/A,1.72e-04,31503.29,2048.00,11272192,N/A,2025-08-04 17:50:27
688,13.038687,N/A,N/A,1.72e-04,31519.27,2048.00,11288576,N/A,2025-08-04 17:50:28
689,13.018274,N/A,N/A,1.73e-04,31641.71,2048.00,11304960,N/A,2025-08-04 17:50:28
690,14.502022,N/A,N/A,1.73e-04,31475.28,2048.00,11321344,0.5109,2025-08-04 17:50:29
691,12.554796,N/A,N/A,1.73e-04,31475.61,2048.00,11337728,N/A,2025-08-04 17:50:30
692,15.686935,N/A,N/A,1.73e-04,31478.03,2048.00,11354112,N/A,2025-08-04 17:50:30
693,11.400889,N/A,N/A,1.74e-04,31476.52,2048.00,11370496,N/A,2025-08-04 17:50:31
694,14.064552,N/A,N/A,1.74e-04,31468.63,2048.00,11386880,N/A,2025-08-04 17:50:31
695,14.070466,N/A,N/A,1.74e-04,31448.28,2048.00,11403264,N/A,2025-08-04 17:50:32
696,15.376759,N/A,N/A,1.74e-04,31444.16,2048.00,11419648,N/A,2025-08-04 17:50:32
697,14.809587,N/A,N/A,1.75e-04,31446.03,2048.00,11436032,N/A,2025-08-04 17:50:33
698,16.428358,N/A,N/A,1.75e-04,31452.03,2048.00,11452416,N/A,2025-08-04 17:50:34
699,12.658115,N/A,N/A,1.75e-04,31598.15,2048.00,11468800,N/A,2025-08-04 17:50:34
700,14.209829,N/A,N/A,1.75e-04,31458.72,2048.00,11485184,0.4250,2025-08-04 17:50:35
701,15.117260,N/A,N/A,1.76e-04,18562.15,2048.00,11501568,N/A,2025-08-04 17:50:39
702,14.690657,N/A,N/A,1.76e-04,18568.09,2048.00,11517952,N/A,2025-08-04 17:50:39
703,15.305828,N/A,N/A,1.76e-04,18575.93,2048.00,11534336,N/A,2025-08-04 17:50:40
704,12.927629,N/A,N/A,1.76e-04,18587.28,2048.00,11550720,N/A,2025-08-04 17:50:41
705,13.740365,N/A,N/A,1.76e-04,18590.60,2048.00,11567104,N/A,2025-08-04 17:50:41
706,15.138992,N/A,N/A,1.77e-04,18594.03,2048.00,11583488,N/A,2025-08-04 17:50:42
707,13.008751,N/A,N/A,1.77e-04,18596.86,2048.00,11599872,N/A,2025-08-04 17:50:42
708,13.642991,N/A,N/A,1.77e-04,18604.51,2048.00,11616256,N/A,2025-08-04 17:50:43
709,14.550684,N/A,N/A,1.77e-04,18655.60,2048.00,11632640,N/A,2025-08-04 17:50:44
710,12.556787,N/A,N/A,1.78e-04,31500.70,2048.00,11649024,0.3556,2025-08-04 17:50:44
711,13.815375,N/A,N/A,1.78e-04,31490.90,2048.00,11665408,N/A,2025-08-04 17:50:45
712,14.088378,N/A,N/A,1.78e-04,31483.98,2048.00,11681792,N/A,2025-08-04 17:50:45
713,12.975153,N/A,N/A,1.79e-04,31473.24,2048.00,11698176,N/A,2025-08-04 17:50:46
714,14.067205,N/A,N/A,1.79e-04,31471.27,2048.00,11714560,N/A,2025-08-04 17:50:46
715,16.688980,N/A,N/A,1.79e-04,31463.85,2048.00,11730944,N/A,2025-08-04 17:50:47
716,14.750475,N/A,N/A,1.79e-04,31466.24,2048.00,11747328,N/A,2025-08-04 17:50:48
717,14.500251,N/A,N/A,1.79e-04,31460.98,2048.00,11763712,N/A,2025-08-04 17:50:48
718,14.603806,N/A,N/A,1.80e-04,31468.56,2048.00,11780096,N/A,2025-08-04 17:50:49
719,16.206009,N/A,N/A,1.80e-04,31703.01,2048.00,11796480,N/A,2025-08-04 17:50:49
720,14.944239,N/A,N/A,1.80e-04,31567.79,2048.00,11812864,0.2451,2025-08-04 17:50:50
721,14.158558,N/A,N/A,1.80e-04,31575.81,2048.00,11829248,N/A,2025-08-04 17:50:50
722,12.280342,N/A,N/A,1.81e-04,31574.56,2048.00,11845632,N/A,2025-08-04 17:50:51
723,13.924497,N/A,N/A,1.81e-04,31577.03,2048.00,11862016,N/A,2025-08-04 17:50:52
724,13.960415,N/A,N/A,1.81e-04,31582.75,2048.00,11878400,N/A,2025-08-04 17:50:52
725,14.045204,N/A,N/A,1.81e-04,31580.26,2048.00,11894784,N/A,2025-08-04 17:50:53
726,12.918681,N/A,N/A,1.82e-04,31224.63,2048.00,11911168,N/A,2025-08-04 17:50:53
727,14.798990,N/A,N/A,1.82e-04,31211.22,2048.00,11927552,N/A,2025-08-04 17:50:54
728,13.616735,N/A,N/A,1.82e-04,31205.81,2048.00,11943936,N/A,2025-08-04 17:50:55
729,14.084192,N/A,N/A,1.82e-04,31288.87,2048.00,11960320,N/A,2025-08-04 17:50:55
730,14.219055,N/A,N/A,1.83e-04,31128.12,2048.00,11976704,0.3665,2025-08-04 17:50:56
731,14.209762,N/A,N/A,1.83e-04,31118.72,2048.00,11993088,N/A,2025-08-04 17:50:56
732,16.690807,N/A,N/A,1.83e-04,31121.08,2048.00,12009472,N/A,2025-08-04 17:50:57
733,14.491135,N/A,N/A,1.83e-04,31112.31,2048.00,12025856,N/A,2025-08-04 17:50:57
734,16.363079,N/A,N/A,1.84e-04,31112.59,2048.00,12042240,N/A,2025-08-04 17:50:58
735,12.659999,N/A,N/A,1.84e-04,31466.31,2048.00,12058624,N/A,2025-08-04 17:50:59
736,12.997062,N/A,N/A,1.84e-04,31450.92,2048.00,12075008,N/A,2025-08-04 17:50:59
737,13.574507,N/A,N/A,1.84e-04,31448.28,2048.00,12091392,N/A,2025-08-04 17:51:00
738,14.679754,N/A,N/A,1.85e-04,31488.37,2048.00,12107776,N/A,2025-08-04 17:51:00
739,13.913965,N/A,N/A,1.85e-04,31633.97,2048.00,12124160,N/A,2025-08-04 17:51:01
740,13.186796,N/A,N/A,1.85e-04,31490.34,2048.00,12140544,0.3228,2025-08-04 17:51:01
741,13.155409,N/A,N/A,1.86e-04,31488.97,2048.00,12156928,N/A,2025-08-04 17:51:02
742,16.707390,N/A,N/A,1.86e-04,31490.87,2048.00,12173312,N/A,2025-08-04 17:51:03
743,13.704286,N/A,N/A,1.86e-04,31482.73,2048.00,12189696,N/A,2025-08-04 17:51:03
744,14.080263,N/A,N/A,1.86e-04,31478.51,2048.00,12206080,N/A,2025-08-04 17:51:04
745,12.828220,N/A,N/A,1.87e-04,31497.29,2048.00,12222464,N/A,2025-08-04 17:51:04
746,13.645705,N/A,N/A,1.87e-04,31501.73,2048.00,12238848,N/A,2025-08-04 17:51:05
747,13.495720,N/A,N/A,1.87e-04,31499.12,2048.00,12255232,N/A,2025-08-04 17:51:06
748,13.820806,N/A,N/A,1.87e-04,31503.75,2048.00,12271616,N/A,2025-08-04 17:51:06
749,12.434168,N/A,N/A,1.88e-04,31639.45,2048.00,12288000,N/A,2025-08-04 17:51:07
750,13.192430,N/A,N/A,1.88e-04,31504.19,2048.00,12304384,0.3576,2025-08-04 17:51:07
751,15.475737,N/A,N/A,1.88e-04,31512.42,2048.00,12320768,N/A,2025-08-04 17:51:08
752,15.103747,N/A,N/A,1.88e-04,31508.23,2048.00,12337152,N/A,2025-08-04 17:51:08
753,13.987680,N/A,N/A,1.89e-04,31509.17,2048.00,12353536,N/A,2025-08-04 17:51:09
754,13.616481,N/A,N/A,1.89e-04,31507.82,2048.00,12369920,N/A,2025-08-04 17:51:10
755,15.879713,N/A,N/A,1.89e-04,31504.96,2048.00,12386304,N/A,2025-08-04 17:51:10
756,13.762049,N/A,N/A,1.89e-04,31514.03,2048.00,12402688,N/A,2025-08-04 17:51:11
757,12.535128,N/A,N/A,1.89e-04,31509.62,2048.00,12419072,N/A,2025-08-04 17:51:11
758,13.734570,N/A,N/A,1.90e-04,31510.35,2048.00,12435456,N/A,2025-08-04 17:51:12
759,15.071166,N/A,N/A,1.90e-04,31624.88,2048.00,12451840,N/A,2025-08-04 17:51:12
760,15.777749,N/A,N/A,1.90e-04,31435.83,2048.00,12468224,0.3496,2025-08-04 17:51:13
761,15.351615,N/A,N/A,1.90e-04,31439.74,2048.00,12484608,N/A,2025-08-04 17:51:14
762,13.438786,N/A,N/A,1.91e-04,31434.09,2048.00,12500992,N/A,2025-08-04 17:51:14
763,11.740118,N/A,N/A,1.91e-04,31430.29,2048.00,12517376,N/A,2025-08-04 17:51:15
764,13.648078,N/A,N/A,1.91e-04,31419.79,2048.00,12533760,N/A,2025-08-04 17:51:15
765,13.710470,N/A,N/A,1.91e-04,31406.58,2048.00,12550144,N/A,2025-08-04 17:51:16
766,13.795950,N/A,N/A,1.92e-04,31408.02,2048.00,12566528,N/A,2025-08-04 17:51:17
767,15.487608,N/A,N/A,1.92e-04,31420.51,2048.00,12582912,N/A,2025-08-04 17:51:17
768,16.058498,N/A,N/A,1.92e-04,31439.67,2048.00,12599296,N/A,2025-08-04 17:51:18
769,12.708521,N/A,N/A,1.93e-04,31615.88,2048.00,12615680,N/A,2025-08-04 17:51:18
770,15.764790,N/A,N/A,1.93e-04,31490.85,2048.00,12632064,0.4912,2025-08-04 17:51:19
771,15.246022,N/A,N/A,1.93e-04,31495.89,2048.00,12648448,N/A,2025-08-04 17:51:19
772,14.358330,N/A,N/A,1.93e-04,31498.49,2048.00,12664832,N/A,2025-08-04 17:51:20
773,13.751198,N/A,N/A,1.94e-04,31514.28,2048.00,12681216,N/A,2025-08-04 17:51:21
774,11.376261,N/A,N/A,1.94e-04,31512.85,2048.00,12697600,N/A,2025-08-04 17:51:21
775,14.246704,N/A,N/A,1.94e-04,31505.70,2048.00,12713984,N/A,2025-08-04 17:51:22
776,14.902201,N/A,N/A,1.94e-04,31497.42,2048.00,12730368,N/A,2025-08-04 17:51:22
777,15.796967,N/A,N/A,1.95e-04,31493.92,2048.00,12746752,N/A,2025-08-04 17:51:23
778,14.310932,N/A,N/A,1.95e-04,31497.36,2048.00,12763136,N/A,2025-08-04 17:51:23
779,13.801528,N/A,N/A,1.95e-04,31618.38,2048.00,12779520,N/A,2025-08-04 17:51:24
780,13.532202,N/A,N/A,1.95e-04,31474.14,2048.00,12795904,0.3358,2025-08-04 17:51:25
781,13.492279,N/A,N/A,1.96e-04,31330.33,2048.00,12812288,N/A,2025-08-04 17:51:25
782,15.459544,N/A,N/A,1.96e-04,31326.96,2048.00,12828672,N/A,2025-08-04 17:51:26
783,15.231816,N/A,N/A,1.96e-04,31341.10,2048.00,12845056,N/A,2025-08-04 17:51:26
784,12.642459,N/A,N/A,1.96e-04,31348.62,2048.00,12861440,N/A,2025-08-04 17:51:27
785,12.047309,N/A,N/A,1.97e-04,31340.28,2048.00,12877824,N/A,2025-08-04 17:51:28
