step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
137,7.264218,N/A,N/A,3.45e-05,40743.74,1695744,N/A,2025-07-14 12:57:09
138,8.492161,N/A,N/A,3.48e-05,40571.12,1708032,N/A,2025-07-14 12:57:10
139,5.119515,N/A,N/A,3.50e-05,40531.97,1720320,N/A,2025-07-14 12:57:10
140,6.329967,N/A,N/A,3.53e-05,40053.83,1732608,0.7800,2025-07-14 12:57:10
141,6.018512,N/A,N/A,3.55e-05,39204.91,1744896,N/A,2025-07-14 12:57:11
142,7.298210,N/A,N/A,3.58e-05,38676.72,1757184,N/A,2025-07-14 12:57:11
143,6.682031,N/A,N/A,3.60e-05,38715.75,1769472,N/A,2025-07-14 12:57:11
144,6.228611,N/A,N/A,3.63e-05,38848.67,1781760,N/A,2025-07-14 12:57:12
145,5.988059,N/A,N/A,3.65e-05,38535.02,1794048,N/A,2025-07-14 12:57:12
146,5.344305,N/A,N/A,3.68e-05,37708.01,1806336,N/A,2025-07-14 12:57:12
147,6.247070,N/A,N/A,3.70e-05,37669.17,1818624,N/A,2025-07-14 12:57:13
148,6.909334,N/A,N/A,3.72e-05,37870.35,1830912,N/A,2025-07-14 12:57:13
149,7.333917,N/A,N/A,3.75e-05,38167.79,1843200,N/A,2025-07-14 12:57:13
150,6.341239,N/A,N/A,3.78e-05,38233.04,1855488,0.7579,2025-07-14 12:57:14
151,7.205796,N/A,N/A,3.80e-05,38322.83,1867776,N/A,2025-07-14 12:57:14
152,7.824318,N/A,N/A,3.83e-05,37585.62,1880064,N/A,2025-07-14 12:57:15
153,7.030854,N/A,N/A,3.85e-05,36853.34,1892352,N/A,2025-07-14 12:57:15
154,5.968012,N/A,N/A,3.87e-05,37147.37,1904640,N/A,2025-07-14 12:57:15
155,7.395451,N/A,N/A,3.90e-05,38047.52,1916928,N/A,2025-07-14 12:57:16
156,9.011934,N/A,N/A,3.93e-05,38212.66,1929216,N/A,2025-07-14 12:57:16
157,7.598603,N/A,N/A,3.95e-05,38234.97,1941504,N/A,2025-07-14 12:57:16
158,7.057863,N/A,N/A,3.98e-05,38231.68,1953792,N/A,2025-07-14 12:57:17
159,7.267216,N/A,N/A,4.00e-05,38617.96,1966080,N/A,2025-07-14 12:57:17
160,7.428566,N/A,N/A,4.03e-05,38841.14,1978368,0.7325,2025-07-14 12:57:17
161,7.755148,N/A,N/A,4.05e-05,39622.76,1990656,N/A,2025-07-14 12:57:18
162,7.961313,N/A,N/A,4.08e-05,40512.03,2002944,N/A,2025-07-14 12:57:18
163,7.707037,N/A,N/A,4.10e-05,40658.96,2015232,N/A,2025-07-14 12:57:18
164,8.108539,N/A,N/A,4.12e-05,40703.15,2027520,N/A,2025-07-14 12:57:19
165,7.688881,N/A,N/A,4.15e-05,39894.09,2039808,N/A,2025-07-14 12:57:19
166,8.417585,N/A,N/A,4.17e-05,39881.07,2052096,N/A,2025-07-14 12:57:19
167,6.547822,N/A,N/A,4.20e-05,39786.42,2064384,N/A,2025-07-14 12:57:20
168,6.195148,N/A,N/A,4.23e-05,40129.98,2076672,N/A,2025-07-14 12:57:20
169,6.153251,N/A,N/A,4.25e-05,40320.02,2088960,N/A,2025-07-14 12:57:20
170,8.526191,N/A,N/A,4.28e-05,40134.94,2101248,0.7342,2025-07-14 12:57:21
171,6.998648,N/A,N/A,4.30e-05,40106.38,2113536,N/A,2025-07-14 12:57:21
172,6.108521,N/A,N/A,4.33e-05,39366.36,2125824,N/A,2025-07-14 12:57:21
173,6.824183,N/A,N/A,4.35e-05,39231.25,2138112,N/A,2025-07-14 12:57:22
174,7.078552,N/A,N/A,4.38e-05,39952.02,2150400,N/A,2025-07-14 12:57:22
175,7.644134,N/A,N/A,4.40e-05,39852.51,2162688,N/A,2025-07-14 12:57:22
176,9.629046,N/A,N/A,4.42e-05,39733.50,2174976,N/A,2025-07-14 12:57:23
177,6.827592,N/A,N/A,4.45e-05,39140.26,2187264,N/A,2025-07-14 12:57:23
178,7.466323,N/A,N/A,4.47e-05,38642.88,2199552,N/A,2025-07-14 12:57:24
179,7.088830,N/A,N/A,4.50e-05,38707.87,2211840,N/A,2025-07-14 12:57:24
180,7.477870,N/A,N/A,4.53e-05,38262.63,2224128,0.7069,2025-07-14 12:57:24
181,7.446288,N/A,N/A,4.55e-05,37849.49,2236416,N/A,2025-07-14 12:57:25
182,6.825219,N/A,N/A,4.58e-05,37944.59,2248704,N/A,2025-07-14 12:57:25
183,6.875547,N/A,N/A,4.60e-05,37801.69,2260992,N/A,2025-07-14 12:57:25
184,8.139266,N/A,N/A,4.63e-05,37905.06,2273280,N/A,2025-07-14 12:57:26
185,6.699487,N/A,N/A,4.65e-05,37994.89,2285568,N/A,2025-07-14 12:57:26
186,6.817170,N/A,N/A,4.68e-05,38547.47,2297856,N/A,2025-07-14 12:57:26
187,6.792495,N/A,N/A,4.70e-05,39097.72,2310144,N/A,2025-07-14 12:57:27
188,6.919547,N/A,N/A,4.73e-05,39199.50,2322432,N/A,2025-07-14 12:57:27
189,8.078424,N/A,N/A,4.75e-05,39716.95,2334720,N/A,2025-07-14 12:57:27
190,7.207688,N/A,N/A,4.78e-05,40021.16,2347008,0.7168,2025-07-14 12:57:28
191,4.923050,N/A,N/A,4.80e-05,39974.42,2359296,N/A,2025-07-14 12:57:28
192,6.200667,N/A,N/A,4.83e-05,40218.06,2371584,N/A,2025-07-14 12:57:28
193,6.763353,N/A,N/A,4.85e-05,40216.68,2383872,N/A,2025-07-14 12:57:29
194,6.649472,N/A,N/A,4.87e-05,40214.94,2396160,N/A,2025-07-14 12:57:29
195,7.989128,N/A,N/A,4.90e-05,40062.16,2408448,N/A,2025-07-14 12:57:29
196,6.071336,N/A,N/A,4.93e-05,39783.61,2420736,N/A,2025-07-14 12:57:30
197,7.765486,N/A,N/A,4.95e-05,39582.05,2433024,N/A,2025-07-14 12:57:30
198,7.153386,N/A,N/A,4.98e-05,39576.91,2445312,N/A,2025-07-14 12:57:31
199,6.324122,N/A,N/A,5.00e-05,40426.59,2457600,N/A,2025-07-14 12:57:31
200,4.617226,N/A,N/A,5.00e-05,40255.40,2469888,0.7158,2025-07-14 12:57:31
201,6.308795,N/A,N/A,5.00e-05,16398.80,2482176,N/A,2025-07-14 12:57:36
202,4.683542,N/A,N/A,5.00e-05,16402.41,2494464,N/A,2025-07-14 12:57:36
203,5.295476,N/A,N/A,5.00e-05,16433.39,2506752,N/A,2025-07-14 12:57:37
204,7.003650,N/A,N/A,5.00e-05,16445.95,2519040,N/A,2025-07-14 12:57:37
205,5.800575,N/A,N/A,5.00e-05,16481.83,2531328,N/A,2025-07-14 12:57:37
206,5.628500,N/A,N/A,5.00e-05,16513.03,2543616,N/A,2025-07-14 12:57:38
207,6.704793,N/A,N/A,5.00e-05,16457.47,2555904,N/A,2025-07-14 12:57:38
208,7.148328,N/A,N/A,5.00e-05,16448.93,2568192,N/A,2025-07-14 12:57:38
209,6.059613,N/A,N/A,5.00e-05,16409.82,2580480,N/A,2025-07-14 12:57:39
210,6.366183,N/A,N/A,5.00e-05,39945.54,2592768,0.9483,2025-07-14 12:57:39
211,6.760563,N/A,N/A,5.00e-05,39836.36,2605056,N/A,2025-07-14 12:57:39
212,6.409064,N/A,N/A,5.00e-05,39883.03,2617344,N/A,2025-07-14 12:57:40
213,5.789580,N/A,N/A,5.00e-05,39999.06,2629632,N/A,2025-07-14 12:57:40
214,8.157102,N/A,N/A,5.00e-05,40043.02,2641920,N/A,2025-07-14 12:57:40
215,5.913789,N/A,N/A,5.00e-05,40073.55,2654208,N/A,2025-07-14 12:57:41
216,7.068663,N/A,N/A,5.00e-05,40256.08,2666496,N/A,2025-07-14 12:57:41
217,7.466322,N/A,N/A,5.00e-05,40221.41,2678784,N/A,2025-07-14 12:57:41
218,7.737072,N/A,N/A,5.00e-05,40013.68,2691072,N/A,2025-07-14 12:57:42
219,7.652933,N/A,N/A,5.00e-05,39928.85,2703360,N/A,2025-07-14 12:57:42
220,7.841062,N/A,N/A,5.00e-05,39723.58,2715648,0.9645,2025-07-14 12:57:42
221,8.320321,N/A,N/A,5.00e-05,39736.42,2727936,N/A,2025-07-14 12:57:43
222,6.890622,N/A,N/A,5.00e-05,39696.07,2740224,N/A,2025-07-14 12:57:43
223,5.645000,N/A,N/A,5.00e-05,39685.12,2752512,N/A,2025-07-14 12:57:43
224,5.931438,N/A,N/A,5.00e-05,39128.24,2764800,N/A,2025-07-14 12:57:44
225,7.026912,N/A,N/A,5.00e-05,39283.17,2777088,N/A,2025-07-14 12:57:44
226,6.553653,N/A,N/A,5.00e-05,39398.03,2789376,N/A,2025-07-14 12:57:44
227,5.716574,N/A,N/A,5.00e-05,40067.69,2801664,N/A,2025-07-14 12:57:45
228,7.359082,N/A,N/A,5.00e-05,40517.48,2813952,N/A,2025-07-14 12:57:45
229,7.730965,N/A,N/A,5.00e-05,40794.86,2826240,N/A,2025-07-14 12:57:45
230,5.947088,N/A,N/A,5.00e-05,40569.66,2838528,0.9678,2025-07-14 12:57:46
231,7.920818,N/A,N/A,5.00e-05,40602.87,2850816,N/A,2025-07-14 12:57:46
232,5.934802,N/A,N/A,5.00e-05,40619.52,2863104,N/A,2025-07-14 12:57:46
233,5.152296,N/A,N/A,5.00e-05,40193.86,2875392,N/A,2025-07-14 12:57:47
234,6.280847,N/A,N/A,5.00e-05,40076.40,2887680,N/A,2025-07-14 12:57:47
235,8.919804,N/A,N/A,5.00e-05,40050.32,2899968,N/A,2025-07-14 12:57:48
236,7.304770,N/A,N/A,5.00e-05,39793.72,2912256,N/A,2025-07-14 12:57:48
237,6.687911,N/A,N/A,5.00e-05,39479.03,2924544,N/A,2025-07-14 12:57:48
238,5.807260,N/A,N/A,5.00e-05,38884.29,2936832,N/A,2025-07-14 12:57:49
239,7.268612,N/A,N/A,5.00e-05,38729.17,2949120,N/A,2025-07-14 12:57:49
240,6.535420,N/A,N/A,5.00e-05,38163.04,2961408,0.9632,2025-07-14 12:57:49
241,8.230034,N/A,N/A,5.00e-05,38013.15,2973696,N/A,2025-07-14 12:57:50
242,6.602896,N/A,N/A,5.00e-05,38881.79,2985984,N/A,2025-07-14 12:57:50
243,8.450488,N/A,N/A,5.00e-05,38975.83,2998272,N/A,2025-07-14 12:57:50
244,6.911767,N/A,N/A,5.00e-05,38910.91,3010560,N/A,2025-07-14 12:57:51
245,6.765769,N/A,N/A,5.00e-05,39046.44,3022848,N/A,2025-07-14 12:57:51
246,4.452469,N/A,N/A,5.00e-05,39318.48,3035136,N/A,2025-07-14 12:57:51
247,6.033634,N/A,N/A,5.00e-05,39541.98,3047424,N/A,2025-07-14 12:57:52
248,6.691193,N/A,N/A,5.00e-05,39782.87,3059712,N/A,2025-07-14 12:57:52
249,6.160310,N/A,N/A,5.00e-05,40349.87,3072000,N/A,2025-07-14 12:57:52
250,7.702891,N/A,N/A,5.00e-05,40123.41,3084288,0.9324,2025-07-14 12:57:53
251,6.287179,N/A,N/A,5.00e-05,40174.46,3096576,N/A,2025-07-14 12:57:53
252,4.509944,N/A,N/A,5.00e-05,39811.29,3108864,N/A,2025-07-14 12:57:53
253,5.318250,N/A,N/A,5.00e-05,39274.96,3121152,N/A,2025-07-14 12:57:54
254,7.090041,N/A,N/A,5.00e-05,38918.17,3133440,N/A,2025-07-14 12:57:54
255,7.604822,N/A,N/A,5.00e-05,38273.07,3145728,N/A,2025-07-14 12:57:55
256,5.536770,N/A,N/A,5.00e-05,38413.94,3158016,N/A,2025-07-14 12:57:55
257,6.839979,N/A,N/A,5.00e-05,38370.12,3170304,N/A,2025-07-14 12:57:55
258,6.507578,N/A,N/A,5.00e-05,38386.16,3182592,N/A,2025-07-14 12:57:56
259,7.915559,N/A,N/A,5.00e-05,38711.70,3194880,N/A,2025-07-14 12:57:56
260,5.259530,N/A,N/A,5.00e-05,38457.95,3207168,0.9617,2025-07-14 12:57:56
261,6.492352,N/A,N/A,5.00e-05,38751.57,3219456,N/A,2025-07-14 12:57:57
262,7.907674,N/A,N/A,5.00e-05,39377.18,3231744,N/A,2025-07-14 12:57:57
263,6.601127,N/A,N/A,5.00e-05,39701.93,3244032,N/A,2025-07-14 12:57:57
264,5.739431,N/A,N/A,5.00e-05,40285.74,3256320,N/A,2025-07-14 12:57:58
265,7.046946,N/A,N/A,5.00e-05,40421.09,3268608,N/A,2025-07-14 12:57:58
266,6.201261,N/A,N/A,5.00e-05,40571.40,3280896,N/A,2025-07-14 12:57:58
267,6.478196,N/A,N/A,5.00e-05,40606.11,3293184,N/A,2025-07-14 12:57:59
268,7.251544,N/A,N/A,5.00e-05,39961.43,3305472,N/A,2025-07-14 12:57:59
269,6.557110,N/A,N/A,5.00e-05,39389.21,3317760,N/A,2025-07-14 12:57:59
270,7.812062,N/A,N/A,5.00e-05,38536.30,3330048,0.9622,2025-07-14 12:58:00
271,6.637201,N/A,N/A,5.00e-05,37655.73,3342336,N/A,2025-07-14 12:58:00
272,6.948466,N/A,N/A,5.00e-05,36978.22,3354624,N/A,2025-07-14 12:58:01
273,5.179035,N/A,N/A,5.00e-05,36389.82,3366912,N/A,2025-07-14 12:58:01
274,6.897053,N/A,N/A,5.00e-05,36257.54,3379200,N/A,2025-07-14 12:58:01
275,6.935317,N/A,N/A,5.00e-05,35833.33,3391488,N/A,2025-07-14 12:58:02
276,6.415703,N/A,N/A,5.00e-05,35607.06,3403776,N/A,2025-07-14 12:58:02
277,7.310851,N/A,N/A,5.00e-05,35903.12,3416064,N/A,2025-07-14 12:58:02
278,5.447229,N/A,N/A,5.00e-05,36230.37,3428352,N/A,2025-07-14 12:58:03
279,6.122725,N/A,N/A,5.00e-05,36692.57,3440640,N/A,2025-07-14 12:58:03
280,7.012748,N/A,N/A,5.00e-05,36710.97,3452928,0.9572,2025-07-14 12:58:04
281,8.956868,N/A,N/A,5.00e-05,37206.74,3465216,N/A,2025-07-14 12:58:04
282,5.921877,N/A,N/A,5.00e-05,37730.90,3477504,N/A,2025-07-14 12:58:04
283,6.966938,N/A,N/A,5.00e-05,37481.09,3489792,N/A,2025-07-14 12:58:05
284,6.801942,N/A,N/A,5.00e-05,37181.37,3502080,N/A,2025-07-14 12:58:05
285,7.556722,N/A,N/A,5.00e-05,35971.45,3514368,N/A,2025-07-14 12:58:06
286,6.148584,N/A,N/A,5.00e-05,35972.32,3526656,N/A,2025-07-14 12:58:06
287,5.474059,N/A,N/A,5.00e-05,35940.54,3538944,N/A,2025-07-14 12:58:06
288,6.859923,N/A,N/A,5.00e-05,36173.29,3551232,N/A,2025-07-14 12:58:07
