step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
140,9.781724,N/A,N/A,3.53e-05,27051.23,577536,1.0000,2025-07-14 11:58:33
141,7.654246,N/A,N/A,3.55e-05,27024.88,581632,N/A,2025-07-14 11:58:33
142,7.742648,N/A,N/A,3.58e-05,26957.97,585728,N/A,2025-07-14 11:58:34
143,5.250545,N/A,N/A,3.60e-05,26994.18,589824,N/A,2025-07-14 11:58:34
144,6.013575,N/A,N/A,3.63e-05,26968.32,593920,N/A,2025-07-14 11:58:34
145,7.797699,N/A,N/A,3.65e-05,27469.70,598016,N/A,2025-07-14 11:58:34
146,6.181844,N/A,N/A,3.68e-05,27413.07,602112,N/A,2025-07-14 11:58:34
147,6.708516,N/A,N/A,3.70e-05,27469.04,606208,N/A,2025-07-14 11:58:34
148,7.594259,N/A,N/A,3.72e-05,27601.28,610304,N/A,2025-07-14 11:58:35
149,6.419043,N/A,N/A,3.75e-05,28160.87,614400,N/A,2025-07-14 11:58:35
150,6.540015,N/A,N/A,3.78e-05,27341.91,618496,1.0000,2025-07-14 11:58:35
151,5.670021,N/A,N/A,3.80e-05,27335.10,622592,N/A,2025-07-14 11:58:35
152,7.394093,N/A,N/A,3.83e-05,27081.41,626688,N/A,2025-07-14 11:58:35
153,5.650618,N/A,N/A,3.85e-05,27067.27,630784,N/A,2025-07-14 11:58:35
154,6.290755,N/A,N/A,3.87e-05,26994.76,634880,N/A,2025-07-14 11:58:36
155,6.476789,N/A,N/A,3.90e-05,26599.31,638976,N/A,2025-07-14 11:58:36
156,3.761800,N/A,N/A,3.93e-05,26571.78,643072,N/A,2025-07-14 11:58:36
157,7.378581,N/A,N/A,3.95e-05,26550.65,647168,N/A,2025-07-14 11:58:36
158,8.177968,N/A,N/A,3.98e-05,26512.55,651264,N/A,2025-07-14 11:58:36
159,4.031426,N/A,N/A,4.00e-05,27382.53,655360,N/A,2025-07-14 11:58:36
160,9.006829,N/A,N/A,4.03e-05,26852.96,659456,1.0000,2025-07-14 11:58:37
161,7.071177,N/A,N/A,4.05e-05,26958.81,663552,N/A,2025-07-14 11:58:37
162,6.479781,N/A,N/A,4.08e-05,27011.37,667648,N/A,2025-07-14 11:58:37
163,3.041606,N/A,N/A,4.10e-05,27106.57,671744,N/A,2025-07-14 11:58:37
164,7.344231,N/A,N/A,4.12e-05,27609.51,675840,N/A,2025-07-14 11:58:37
165,6.513004,N/A,N/A,4.15e-05,27624.53,679936,N/A,2025-07-14 11:58:37
166,5.868745,N/A,N/A,4.17e-05,27653.91,684032,N/A,2025-07-14 11:58:38
167,3.951077,N/A,N/A,4.20e-05,27834.58,688128,N/A,2025-07-14 11:58:38
168,3.346708,N/A,N/A,4.23e-05,27881.14,692224,N/A,2025-07-14 11:58:38
169,5.892280,N/A,N/A,4.25e-05,28583.38,696320,N/A,2025-07-14 11:58:38
170,5.792702,N/A,N/A,4.28e-05,28127.95,700416,1.0000,2025-07-14 11:58:38
171,6.880779,N/A,N/A,4.30e-05,28057.38,704512,N/A,2025-07-14 11:58:38
172,6.129405,N/A,N/A,4.33e-05,28066.74,708608,N/A,2025-07-14 11:58:39
173,7.709895,N/A,N/A,4.35e-05,28065.89,712704,N/A,2025-07-14 11:58:39
174,5.830578,N/A,N/A,4.38e-05,27958.16,716800,N/A,2025-07-14 11:58:39
175,3.253674,N/A,N/A,4.40e-05,27956.92,720896,N/A,2025-07-14 11:58:39
176,6.603838,N/A,N/A,4.42e-05,27964.93,724992,N/A,2025-07-14 11:58:39
177,5.576813,N/A,N/A,4.45e-05,27834.98,729088,N/A,2025-07-14 11:58:39
178,4.561469,N/A,N/A,4.47e-05,27866.51,733184,N/A,2025-07-14 11:58:40
179,6.676704,N/A,N/A,4.50e-05,28563.76,737280,N/A,2025-07-14 11:58:40
180,6.049814,N/A,N/A,4.53e-05,27423.74,741376,1.0000,2025-07-14 11:58:40
181,3.671089,N/A,N/A,4.55e-05,27362.66,745472,N/A,2025-07-14 11:58:40
182,5.285503,N/A,N/A,4.58e-05,27372.88,749568,N/A,2025-07-14 11:58:40
183,7.028598,N/A,N/A,4.60e-05,27477.45,753664,N/A,2025-07-14 11:58:40
184,2.231989,N/A,N/A,4.63e-05,27406.92,757760,N/A,2025-07-14 11:58:41
185,6.493973,N/A,N/A,4.65e-05,27282.56,761856,N/A,2025-07-14 11:58:41
186,5.935299,N/A,N/A,4.68e-05,27317.37,765952,N/A,2025-07-14 11:58:41
187,4.062597,N/A,N/A,4.70e-05,27248.00,770048,N/A,2025-07-14 11:58:41
188,6.520879,N/A,N/A,4.73e-05,27143.47,774144,N/A,2025-07-14 11:58:41
189,6.065115,N/A,N/A,4.75e-05,28247.98,778240,N/A,2025-07-14 11:58:41
190,4.956249,N/A,N/A,4.78e-05,27651.18,782336,1.0000,2025-07-14 11:58:42
191,6.368301,N/A,N/A,4.80e-05,27607.06,786432,N/A,2025-07-14 11:58:42
192,6.143805,N/A,N/A,4.83e-05,27643.87,790528,N/A,2025-07-14 11:58:42
193,6.451355,N/A,N/A,4.85e-05,27703.56,794624,N/A,2025-07-14 11:58:42
194,4.473190,N/A,N/A,4.87e-05,27834.06,798720,N/A,2025-07-14 11:58:42
195,6.313832,N/A,N/A,4.90e-05,27925.56,802816,N/A,2025-07-14 11:58:42
196,6.283396,N/A,N/A,4.93e-05,27985.30,806912,N/A,2025-07-14 11:58:43
197,5.555868,N/A,N/A,4.95e-05,28062.06,811008,N/A,2025-07-14 11:58:43
198,5.445312,N/A,N/A,4.98e-05,28083.26,815104,N/A,2025-07-14 11:58:43
199,6.207129,N/A,N/A,5.00e-05,28676.74,819200,N/A,2025-07-14 11:58:43
200,5.629576,N/A,N/A,5.00e-05,27480.67,823296,1.0000,2025-07-14 11:58:43
201,5.035941,N/A,N/A,5.00e-05,21623.93,827392,N/A,2025-07-14 11:58:44
202,6.765065,N/A,N/A,5.00e-05,21292.26,831488,N/A,2025-07-14 11:58:44
203,5.963515,N/A,N/A,5.00e-05,21228.74,835584,N/A,2025-07-14 11:58:44
204,6.980391,N/A,N/A,5.00e-05,21153.44,839680,N/A,2025-07-14 11:58:44
205,7.315586,N/A,N/A,5.00e-05,21144.10,843776,N/A,2025-07-14 11:58:44
206,4.561155,N/A,N/A,5.00e-05,21108.06,847872,N/A,2025-07-14 11:58:45
207,8.001167,N/A,N/A,5.00e-05,21140.09,851968,N/A,2025-07-14 11:58:45
208,3.494093,N/A,N/A,5.00e-05,21149.18,856064,N/A,2025-07-14 11:58:45
209,5.647088,N/A,N/A,5.00e-05,21774.64,860160,N/A,2025-07-14 11:58:45
210,6.618286,N/A,N/A,5.00e-05,27042.09,864256,1.0000,2025-07-14 11:58:45
211,5.762532,N/A,N/A,5.00e-05,27045.24,868352,N/A,2025-07-14 11:58:45
212,7.657360,N/A,N/A,5.00e-05,27179.28,872448,N/A,2025-07-14 11:58:46
213,6.111167,N/A,N/A,5.00e-05,27259.21,876544,N/A,2025-07-14 11:58:46
214,6.318264,N/A,N/A,5.00e-05,27097.70,880640,N/A,2025-07-14 11:58:46
215,5.333156,N/A,N/A,5.00e-05,27132.54,884736,N/A,2025-07-14 11:58:46
216,6.898193,N/A,N/A,5.00e-05,27097.53,888832,N/A,2025-07-14 11:58:46
217,7.003159,N/A,N/A,5.00e-05,27083.07,892928,N/A,2025-07-14 11:58:46
218,4.009218,N/A,N/A,5.00e-05,27249.23,897024,N/A,2025-07-14 11:58:47
219,5.095943,N/A,N/A,5.00e-05,27928.03,901120,N/A,2025-07-14 11:58:47
220,6.772085,N/A,N/A,5.00e-05,27719.32,905216,1.0000,2025-07-14 11:58:47
221,6.282331,N/A,N/A,5.00e-05,27594.03,909312,N/A,2025-07-14 11:58:47
222,5.890006,N/A,N/A,5.00e-05,27517.62,913408,N/A,2025-07-14 11:58:47
223,6.038017,N/A,N/A,5.00e-05,27638.89,917504,N/A,2025-07-14 11:58:47
224,6.660078,N/A,N/A,5.00e-05,27517.58,921600,N/A,2025-07-14 11:58:48
225,7.250908,N/A,N/A,5.00e-05,27433.74,925696,N/A,2025-07-14 11:58:48
226,5.256183,N/A,N/A,5.00e-05,27347.76,929792,N/A,2025-07-14 11:58:48
227,5.970067,N/A,N/A,5.00e-05,27272.10,933888,N/A,2025-07-14 11:58:48
228,7.528622,N/A,N/A,5.00e-05,27275.08,937984,N/A,2025-07-14 11:58:48
229,6.828256,N/A,N/A,5.00e-05,27832.72,942080,N/A,2025-07-14 11:58:48
230,6.740040,N/A,N/A,5.00e-05,27188.83,946176,1.0000,2025-07-14 11:58:49
231,6.538001,N/A,N/A,5.00e-05,27166.65,950272,N/A,2025-07-14 11:58:49
232,6.787581,N/A,N/A,5.00e-05,27187.83,954368,N/A,2025-07-14 11:58:49
233,6.836396,N/A,N/A,5.00e-05,27390.75,958464,N/A,2025-07-14 11:58:49
234,6.095713,N/A,N/A,5.00e-05,26957.78,962560,N/A,2025-07-14 11:58:49
235,3.934410,N/A,N/A,5.00e-05,26971.79,966656,N/A,2025-07-14 11:58:49
236,6.066535,N/A,N/A,5.00e-05,26935.66,970752,N/A,2025-07-14 11:58:50
237,5.937378,N/A,N/A,5.00e-05,26829.99,974848,N/A,2025-07-14 11:58:50
238,7.595904,N/A,N/A,5.00e-05,26753.67,978944,N/A,2025-07-14 11:58:50
239,7.314960,N/A,N/A,5.00e-05,27295.09,983040,N/A,2025-07-14 11:58:50
240,6.815563,N/A,N/A,5.00e-05,26609.57,987136,1.0000,2025-07-14 11:58:50
241,4.612042,N/A,N/A,5.00e-05,26556.72,991232,N/A,2025-07-14 11:58:50
242,6.914963,N/A,N/A,5.00e-05,26428.20,995328,N/A,2025-07-14 11:58:51
243,5.656213,N/A,N/A,5.00e-05,26806.48,999424,N/A,2025-07-14 11:58:51
244,6.180383,N/A,N/A,5.00e-05,26880.09,1003520,N/A,2025-07-14 11:58:51
245,5.920269,N/A,N/A,5.00e-05,26731.00,1007616,N/A,2025-07-14 11:58:51
246,7.074341,N/A,N/A,5.00e-05,26836.21,1011712,N/A,2025-07-14 11:58:51
247,3.452229,N/A,N/A,5.00e-05,26957.96,1015808,N/A,2025-07-14 11:58:51
248,3.698257,N/A,N/A,5.00e-05,26755.20,1019904,N/A,2025-07-14 11:58:52
249,3.615974,N/A,N/A,5.00e-05,27136.78,1024000,N/A,2025-07-14 11:58:52
250,3.254113,N/A,N/A,5.00e-05,26344.09,1028096,1.0000,2025-07-14 11:58:52
251,4.234737,N/A,N/A,5.00e-05,26193.76,1032192,N/A,2025-07-14 11:58:52
252,7.250966,N/A,N/A,5.00e-05,25836.86,1036288,N/A,2025-07-14 11:58:52
253,6.214438,N/A,N/A,5.00e-05,25493.80,1040384,N/A,2025-07-14 11:58:53
254,6.713901,N/A,N/A,5.00e-05,25467.29,1044480,N/A,2025-07-14 11:58:53
255,4.503197,N/A,N/A,5.00e-05,25345.37,1048576,N/A,2025-07-14 11:58:53
256,6.057100,N/A,N/A,5.00e-05,25393.92,1052672,N/A,2025-07-14 11:58:53
257,7.340692,N/A,N/A,5.00e-05,25625.39,1056768,N/A,2025-07-14 11:58:53
258,7.799859,N/A,N/A,5.00e-05,25891.36,1060864,N/A,2025-07-14 11:58:53
259,6.008375,N/A,N/A,5.00e-05,26628.23,1064960,N/A,2025-07-14 11:58:54
260,3.553694,N/A,N/A,5.00e-05,26176.67,1069056,1.0000,2025-07-14 11:58:54
