step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
104,10.729701,N/A,N/A,1.05e-05,5856.47,430080,N/A,2025-06-02 12:06:14
105,10.707251,N/A,N/A,1.06e-05,5853.25,434176,N/A,2025-06-02 12:06:14
106,10.688828,N/A,N/A,1.07e-05,5831.80,438272,N/A,2025-06-02 12:06:14
107,10.682941,N/A,N/A,1.08e-05,5830.59,442368,N/A,2025-06-02 12:06:14
108,10.420352,N/A,N/A,1.09e-05,5849.11,446464,N/A,2025-06-02 12:06:14
109,10.407075,N/A,N/A,1.10e-05,5881.16,450560,N/A,2025-06-02 12:06:15
110,10.378409,N/A,N/A,1.11e-05,27590.25,454656,0.5000,2025-06-02 12:06:15
111,10.361170,N/A,N/A,1.12e-05,27277.96,458752,N/A,2025-06-02 12:06:15
112,10.895758,N/A,N/A,1.13e-05,27376.04,462848,N/A,2025-06-02 12:06:15
113,10.879062,N/A,N/A,1.14e-05,27296.46,466944,N/A,2025-06-02 12:06:15
114,10.877637,N/A,N/A,1.15e-05,26829.89,471040,N/A,2025-06-02 12:06:15
115,10.859998,N/A,N/A,1.16e-05,27288.67,475136,N/A,2025-06-02 12:06:16
116,10.907127,N/A,N/A,1.17e-05,27100.90,479232,N/A,2025-06-02 12:06:16
117,10.897175,N/A,N/A,1.18e-05,26858.78,483328,N/A,2025-06-02 12:06:16
118,10.893872,N/A,N/A,1.19e-05,27167.28,487424,N/A,2025-06-02 12:06:16
119,10.878941,N/A,N/A,1.20e-05,27347.20,491520,N/A,2025-06-02 12:06:16
120,11.105897,N/A,N/A,1.21e-05,26913.36,495616,0.5000,2025-06-02 12:06:16
121,11.099762,N/A,N/A,1.22e-05,26753.34,499712,N/A,2025-06-02 12:06:17
122,11.083784,N/A,N/A,1.23e-05,26453.81,503808,N/A,2025-06-02 12:06:17
123,11.080529,N/A,N/A,1.24e-05,26963.02,507904,N/A,2025-06-02 12:06:17
124,9.731097,N/A,N/A,1.25e-05,26795.31,512000,N/A,2025-06-02 12:06:17
125,9.729089,N/A,N/A,1.26e-05,27067.10,516096,N/A,2025-06-02 12:06:17
126,9.694521,N/A,N/A,1.27e-05,27410.37,520192,N/A,2025-06-02 12:06:17
127,9.684667,N/A,N/A,1.28e-05,27546.09,524288,N/A,2025-06-02 12:06:18
128,9.466300,N/A,N/A,1.29e-05,28031.38,528384,N/A,2025-06-02 12:06:18
129,9.446528,N/A,N/A,1.30e-05,28614.36,532480,N/A,2025-06-02 12:06:18
130,9.426224,N/A,N/A,1.31e-05,28087.44,536576,0.5000,2025-06-02 12:06:18
131,9.406348,N/A,N/A,1.32e-05,28547.91,540672,N/A,2025-06-02 12:06:18
132,10.364787,N/A,N/A,1.33e-05,28386.70,544768,N/A,2025-06-02 12:06:18
