step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,avg_seq_len,total_tokens,grad_norm,timestamp
658,0.124335,N/A,N/A,1.65e-04,2608.49,571.50,669777,N/A,2025-08-07 11:02:48
659,0.074973,N/A,N/A,1.65e-04,2955.63,613.00,671003,N/A,2025-08-07 11:02:48
660,0.197895,N/A,N/A,1.65e-04,3260.95,638.00,672279,1.0808,2025-08-07 11:02:48
661,0.268615,N/A,N/A,1.66e-04,3548.98,691.50,673662,N/A,2025-08-07 11:02:49
662,0.059095,N/A,N/A,1.66e-04,3748.66,713.50,675089,N/A,2025-08-07 11:02:49
663,0.109328,N/A,N/A,1.66e-04,3752.06,743.50,676576,N/A,2025-08-07 11:02:50
664,0.080240,N/A,N/A,1.66e-04,4106.09,889.00,678354,N/A,2025-08-07 11:02:50
665,0.215769,N/A,N/A,1.67e-04,4042.02,964.00,680282,N/A,2025-08-07 11:02:51
666,0.051373,N/A,N/A,1.67e-04,3734.93,116.00,680514,N/A,2025-08-07 11:02:51
667,0.006426,N/A,N/A,1.67e-04,3478.83,154.50,680823,N/A,2025-08-07 11:02:51
668,0.018907,N/A,N/A,1.67e-04,3293.56,208.50,681240,N/A,2025-08-07 11:02:52
669,0.062527,N/A,N/A,1.68e-04,3140.51,238.00,681716,N/A,2025-08-07 11:02:52
670,0.096852,N/A,N/A,1.68e-04,2948.75,306.00,682328,0.9471,2025-08-07 11:02:52
671,0.145267,N/A,N/A,1.68e-04,2808.02,373.50,683075,N/A,2025-08-07 11:02:53
672,0.087534,N/A,N/A,1.68e-04,2751.11,441.50,683958,N/A,2025-08-07 11:02:53
673,0.071661,N/A,N/A,1.69e-04,2594.73,472.00,684902,N/A,2025-08-07 11:02:53
674,0.050528,N/A,N/A,1.69e-04,2567.38,513.00,685928,N/A,2025-08-07 11:02:54
675,0.152874,N/A,N/A,1.69e-04,2402.62,546.00,687020,N/A,2025-08-07 11:02:54
676,0.076367,N/A,N/A,1.69e-04,2713.97,571.50,688163,N/A,2025-08-07 11:02:54
677,0.062646,N/A,N/A,1.70e-04,2906.15,613.00,689389,N/A,2025-08-07 11:02:55
678,0.294474,N/A,N/A,1.70e-04,3180.01,638.00,690665,N/A,2025-08-07 11:02:55
679,0.264878,N/A,N/A,1.70e-04,3498.51,691.50,692048,N/A,2025-08-07 11:02:55
680,0.078583,N/A,N/A,1.70e-04,3773.82,713.50,693475,1.9872,2025-08-07 11:02:56
681,0.197983,N/A,N/A,1.71e-04,4090.70,743.50,694962,N/A,2025-08-07 11:02:56
682,0.090178,N/A,N/A,1.71e-04,4391.65,889.00,696740,N/A,2025-08-07 11:02:56
683,0.149478,N/A,N/A,1.71e-04,4559.84,964.00,698668,N/A,2025-08-07 11:02:57
684,0.065711,N/A,N/A,1.71e-04,4037.78,116.00,698900,N/A,2025-08-07 11:02:57
685,0.003672,N/A,N/A,1.72e-04,3703.57,154.50,699209,N/A,2025-08-07 11:02:57
686,0.009491,N/A,N/A,1.72e-04,3632.81,208.50,699626,N/A,2025-08-07 11:02:58
687,0.054588,N/A,N/A,1.72e-04,3229.68,238.00,700102,N/A,2025-08-07 11:02:58
688,0.137437,N/A,N/A,1.72e-04,3044.54,306.00,700714,N/A,2025-08-07 11:02:59
689,0.175969,N/A,N/A,1.73e-04,2862.71,373.50,701461,N/A,2025-08-07 11:02:59
690,0.106544,N/A,N/A,1.73e-04,2559.87,441.50,702344,2.0105,2025-08-07 11:02:59
691,0.060302,N/A,N/A,1.73e-04,2355.30,472.00,703288,N/A,2025-08-07 11:03:00
692,0.062126,N/A,N/A,1.73e-04,2224.63,513.00,704314,N/A,2025-08-07 11:03:00
693,0.226007,N/A,N/A,1.74e-04,2097.27,546.00,705406,N/A,2025-08-07 11:03:00
694,0.060340,N/A,N/A,1.74e-04,2471.23,571.50,706549,N/A,2025-08-07 11:03:01
695,0.052328,N/A,N/A,1.74e-04,2775.58,613.00,707775,N/A,2025-08-07 11:03:01
696,0.289326,N/A,N/A,1.74e-04,3231.41,638.00,709051,N/A,2025-08-07 11:03:01
697,0.179108,N/A,N/A,1.75e-04,3553.23,691.50,710434,N/A,2025-08-07 11:03:01
698,0.106192,N/A,N/A,1.75e-04,3804.72,713.50,711861,N/A,2025-08-07 11:03:02
699,0.179653,N/A,N/A,1.75e-04,4341.81,743.50,713348,N/A,2025-08-07 11:03:02
700,0.093200,N/A,N/A,1.75e-04,4690.07,889.00,715126,2.1265,2025-08-07 11:03:02
701,0.132271,N/A,N/A,1.76e-04,1522.72,964.00,717054,N/A,2025-08-07 11:03:09
702,0.125392,N/A,N/A,1.76e-04,1406.95,116.00,717286,N/A,2025-08-07 11:03:09
703,0.032966,N/A,N/A,1.76e-04,1319.69,154.50,717595,N/A,2025-08-07 11:03:10
704,0.006778,N/A,N/A,1.76e-04,1242.08,208.50,718012,N/A,2025-08-07 11:03:10
705,0.030944,N/A,N/A,1.76e-04,1160.74,238.00,718488,N/A,2025-08-07 11:03:10
706,0.166424,N/A,N/A,1.77e-04,1084.60,306.00,719100,N/A,2025-08-07 11:03:11
707,0.178154,N/A,N/A,1.77e-04,1020.86,373.50,719847,N/A,2025-08-07 11:03:11
708,0.117842,N/A,N/A,1.77e-04,945.75,441.50,720730,N/A,2025-08-07 11:03:11
709,0.047565,N/A,N/A,1.77e-04,893.29,472.00,721674,N/A,2025-08-07 11:03:12
710,0.072595,N/A,N/A,1.78e-04,2507.79,513.00,722700,0.8138,2025-08-07 11:03:12
711,0.112083,N/A,N/A,1.78e-04,2356.33,546.00,723792,N/A,2025-08-07 11:03:12
712,0.058327,N/A,N/A,1.78e-04,2662.00,571.50,724935,N/A,2025-08-07 11:03:13
713,0.044190,N/A,N/A,1.79e-04,2927.88,613.00,726161,N/A,2025-08-07 11:03:13
714,0.130028,N/A,N/A,1.79e-04,3144.91,638.00,727437,N/A,2025-08-07 11:03:13
715,0.074024,N/A,N/A,1.79e-04,3375.89,691.50,728820,N/A,2025-08-07 11:03:14
716,0.061918,N/A,N/A,1.79e-04,3571.76,713.50,730247,N/A,2025-08-07 11:03:14
717,0.088827,N/A,N/A,1.79e-04,3813.63,743.50,731734,N/A,2025-08-07 11:03:15
718,0.084025,N/A,N/A,1.80e-04,4030.87,889.00,733512,N/A,2025-08-07 11:03:15
719,0.044977,N/A,N/A,1.80e-04,4012.71,964.00,735440,N/A,2025-08-07 11:03:15
720,1.085398,N/A,N/A,1.80e-04,3560.73,116.00,735672,0.7762,2025-08-07 11:03:16
721,0.024609,N/A,N/A,1.80e-04,3366.50,154.50,735981,N/A,2025-08-07 11:03:16
722,0.007009,N/A,N/A,1.81e-04,3100.99,208.50,736398,N/A,2025-08-07 11:03:17
723,0.025678,N/A,N/A,1.81e-04,2981.99,238.00,736874,N/A,2025-08-07 11:03:17
724,0.147786,N/A,N/A,1.81e-04,2881.99,306.00,737486,N/A,2025-08-07 11:03:17
725,0.234742,N/A,N/A,1.81e-04,2683.09,373.50,738233,N/A,2025-08-07 11:03:18
726,0.149327,N/A,N/A,1.82e-04,2614.94,441.50,739116,N/A,2025-08-07 11:03:18
727,0.069957,N/A,N/A,1.82e-04,2494.04,472.00,740060,N/A,2025-08-07 11:03:18
728,0.065509,N/A,N/A,1.82e-04,2474.38,513.00,741086,N/A,2025-08-07 11:03:19
729,0.125363,N/A,N/A,1.82e-04,2339.86,546.00,742178,N/A,2025-08-07 11:03:19
730,0.092704,N/A,N/A,1.83e-04,2443.22,571.50,743321,1.5050,2025-08-07 11:03:19
731,0.081370,N/A,N/A,1.83e-04,2743.12,613.00,744547,N/A,2025-08-07 11:03:20
732,0.124465,N/A,N/A,1.83e-04,3000.38,638.00,745823,N/A,2025-08-07 11:03:20
733,0.095512,N/A,N/A,1.83e-04,3278.17,691.50,747206,N/A,2025-08-07 11:03:20
734,0.076796,N/A,N/A,1.84e-04,3595.16,713.50,748633,N/A,2025-08-07 11:03:21
735,0.074714,N/A,N/A,1.84e-04,3860.95,743.50,750120,N/A,2025-08-07 11:03:21
736,0.096289,N/A,N/A,1.84e-04,4102.74,889.00,751898,N/A,2025-08-07 11:03:21
737,0.034124,N/A,N/A,1.84e-04,4101.23,964.00,753826,N/A,2025-08-07 11:03:22
738,0.240005,N/A,N/A,1.85e-04,3693.66,116.00,754058,N/A,2025-08-07 11:03:22
739,0.029337,N/A,N/A,1.85e-04,3653.61,154.50,754367,N/A,2025-08-07 11:03:23
740,0.004878,N/A,N/A,1.85e-04,3439.04,208.50,754784,1.2955,2025-08-07 11:03:23
741,0.007622,N/A,N/A,1.86e-04,3162.70,238.00,755260,N/A,2025-08-07 11:03:23
742,0.160821,N/A,N/A,1.86e-04,2975.89,306.00,755872,N/A,2025-08-07 11:03:24
743,0.121008,N/A,N/A,1.86e-04,2700.72,373.50,756619,N/A,2025-08-07 11:03:24
744,0.078180,N/A,N/A,1.86e-04,2559.82,441.50,757502,N/A,2025-08-07 11:03:24
745,0.056351,N/A,N/A,1.87e-04,2405.20,472.00,758446,N/A,2025-08-07 11:03:25
746,0.049054,N/A,N/A,1.87e-04,2333.73,513.00,759472,N/A,2025-08-07 11:03:25
747,0.067465,N/A,N/A,1.87e-04,2193.08,546.00,760564,N/A,2025-08-07 11:03:25
748,0.077191,N/A,N/A,1.87e-04,2489.94,571.50,761707,N/A,2025-08-07 11:03:26
749,0.065827,N/A,N/A,1.88e-04,2799.77,613.00,762933,N/A,2025-08-07 11:03:26
750,0.083585,N/A,N/A,1.88e-04,2983.80,638.00,764209,1.2809,2025-08-07 11:03:27
751,0.143191,N/A,N/A,1.88e-04,3300.03,691.50,765592,N/A,2025-08-07 11:03:27
752,0.077037,N/A,N/A,1.88e-04,3669.49,713.50,767019,N/A,2025-08-07 11:03:27
753,0.095539,N/A,N/A,1.89e-04,3699.67,743.50,768506,N/A,2025-08-07 11:03:28
754,0.117468,N/A,N/A,1.89e-04,3937.98,889.00,770284,N/A,2025-08-07 11:03:28
755,0.021299,N/A,N/A,1.89e-04,3988.39,964.00,772212,N/A,2025-08-07 11:03:29
756,0.167674,N/A,N/A,1.89e-04,3636.09,116.00,772444,N/A,2025-08-07 11:03:29
757,0.165828,N/A,N/A,1.89e-04,3352.96,154.50,772753,N/A,2025-08-07 11:03:29
758,0.006449,N/A,N/A,1.90e-04,3228.97,208.50,773170,N/A,2025-08-07 11:03:30
759,0.006705,N/A,N/A,1.90e-04,3108.48,238.00,773646,N/A,2025-08-07 11:03:30
760,0.166482,N/A,N/A,1.90e-04,2884.52,306.00,774258,0.1504,2025-08-07 11:03:30
761,0.053775,N/A,N/A,1.90e-04,2640.47,373.50,775005,N/A,2025-08-07 11:03:31
762,0.071673,N/A,N/A,1.91e-04,2506.95,441.50,775888,N/A,2025-08-07 11:03:31
763,0.060650,N/A,N/A,1.91e-04,2403.78,472.00,776832,N/A,2025-08-07 11:03:32
764,0.043750,N/A,N/A,1.91e-04,2321.14,513.00,777858,N/A,2025-08-07 11:03:32
765,0.091903,N/A,N/A,1.91e-04,2064.17,546.00,778950,N/A,2025-08-07 11:03:32
766,0.047270,N/A,N/A,1.92e-04,2444.77,571.50,780093,N/A,2025-08-07 11:03:33
767,0.096622,N/A,N/A,1.92e-04,2634.84,613.00,781319,N/A,2025-08-07 11:03:33
768,0.088185,N/A,N/A,1.92e-04,2888.08,638.00,782595,N/A,2025-08-07 11:03:33
769,0.172894,N/A,N/A,1.93e-04,3122.54,691.50,783978,N/A,2025-08-07 11:03:34
770,0.081379,N/A,N/A,1.93e-04,3298.69,713.50,785405,1.8996,2025-08-07 11:03:34
771,0.116570,N/A,N/A,1.93e-04,3669.15,743.50,786892,N/A,2025-08-07 11:03:34
772,0.117859,N/A,N/A,1.93e-04,3920.92,889.00,788670,N/A,2025-08-07 11:03:35
773,0.035949,N/A,N/A,1.94e-04,3961.43,964.00,790598,N/A,2025-08-07 11:03:35
774,0.172760,N/A,N/A,1.94e-04,3633.75,116.00,790830,N/A,2025-08-07 11:03:36
775,1.146153,N/A,N/A,1.94e-04,3410.66,154.50,791139,N/A,2025-08-07 11:03:36
776,0.004829,N/A,N/A,1.94e-04,3165.19,208.50,791556,N/A,2025-08-07 11:03:37
777,0.009617,N/A,N/A,1.95e-04,2998.51,238.00,792032,N/A,2025-08-07 11:03:37
778,0.115113,N/A,N/A,1.95e-04,2877.70,306.00,792644,N/A,2025-08-07 11:03:37
779,0.100831,N/A,N/A,1.95e-04,2652.48,373.50,793391,N/A,2025-08-07 11:03:38
780,0.100746,N/A,N/A,1.95e-04,2464.44,441.50,794274,0.5274,2025-08-07 11:03:38
781,0.035269,N/A,N/A,1.96e-04,2337.45,472.00,795218,N/A,2025-08-07 11:03:38
782,0.050013,N/A,N/A,1.96e-04,2284.02,513.00,796244,N/A,2025-08-07 11:03:39
783,0.073671,N/A,N/A,1.96e-04,2174.61,546.00,797336,N/A,2025-08-07 11:03:39
784,0.057629,N/A,N/A,1.96e-04,2479.27,571.50,798479,N/A,2025-08-07 11:03:39
785,0.177095,N/A,N/A,1.97e-04,2878.44,613.00,799705,N/A,2025-08-07 11:03:40
786,0.057718,N/A,N/A,1.97e-04,3147.24,638.00,800981,N/A,2025-08-07 11:03:40
787,0.121581,N/A,N/A,1.97e-04,3468.14,691.50,802364,N/A,2025-08-07 11:03:40
788,0.091898,N/A,N/A,1.97e-04,4090.16,713.50,803791,N/A,2025-08-07 11:03:40
789,0.068328,N/A,N/A,1.98e-04,4378.06,743.50,805278,N/A,2025-08-07 11:03:41
790,0.056875,N/A,N/A,1.98e-04,4495.52,889.00,807056,0.7628,2025-08-07 11:03:41
791,0.036766,N/A,N/A,1.98e-04,4571.78,964.00,808984,N/A,2025-08-07 11:03:42
792,0.306440,N/A,N/A,1.98e-04,4119.71,116.00,809216,N/A,2025-08-07 11:03:42
793,0.867216,N/A,N/A,1.99e-04,3725.36,154.50,809525,N/A,2025-08-07 11:03:42
794,0.009501,N/A,N/A,1.99e-04,3562.39,208.50,809942,N/A,2025-08-07 11:03:43
795,0.022110,N/A,N/A,1.99e-04,3297.00,238.00,810418,N/A,2025-08-07 11:03:43
796,0.089794,N/A,N/A,1.99e-04,3045.55,306.00,811030,N/A,2025-08-07 11:03:43
797,0.033609,N/A,N/A,1.99e-04,2849.09,373.50,811777,N/A,2025-08-07 11:03:44
798,0.058040,N/A,N/A,2.00e-04,2708.32,441.50,812660,N/A,2025-08-07 11:03:44
799,0.031089,N/A,N/A,2.00e-04,2621.34,472.00,813604,N/A,2025-08-07 11:03:44
800,0.045239,N/A,N/A,2.00e-04,2373.75,513.00,814630,0.5604,2025-08-07 11:03:45
801,0.054180,N/A,N/A,2.01e-04,695.62,546.00,815722,N/A,2025-08-07 11:03:52
802,0.068144,N/A,N/A,2.01e-04,792.37,571.50,816865,N/A,2025-08-07 11:03:52
803,0.113564,N/A,N/A,2.01e-04,877.67,613.00,818091,N/A,2025-08-07 11:03:53
804,0.024056,N/A,N/A,2.01e-04,968.56,638.00,819367,N/A,2025-08-07 11:03:53
805,0.140933,N/A,N/A,2.02e-04,1059.00,691.50,820750,N/A,2025-08-07 11:03:53
806,0.121293,N/A,N/A,2.02e-04,1135.70,713.50,822177,N/A,2025-08-07 11:03:54
807,0.036869,N/A,N/A,2.02e-04,1208.71,743.50,823664,N/A,2025-08-07 11:03:54
808,0.101029,N/A,N/A,2.02e-04,1295.26,889.00,825442,N/A,2025-08-07 11:03:54
809,0.036905,N/A,N/A,2.03e-04,1394.49,964.00,827370,N/A,2025-08-07 11:03:55
810,0.153073,N/A,N/A,2.03e-04,3749.71,116.00,827602,0.8597,2025-08-07 11:03:55
811,0.538986,N/A,N/A,2.03e-04,3511.07,154.50,827911,N/A,2025-08-07 11:03:56
812,0.014107,N/A,N/A,2.03e-04,3365.59,208.50,828328,N/A,2025-08-07 11:03:56
813,0.097641,N/A,N/A,2.04e-04,3180.17,238.00,828804,N/A,2025-08-07 11:03:56
814,0.075414,N/A,N/A,2.04e-04,3011.28,306.00,829416,N/A,2025-08-07 11:03:57
815,0.021198,N/A,N/A,2.04e-04,2826.86,373.50,830163,N/A,2025-08-07 11:03:57
816,0.047708,N/A,N/A,2.04e-04,2650.48,441.50,831046,N/A,2025-08-07 11:03:57
817,0.051579,N/A,N/A,2.05e-04,2498.23,472.00,831990,N/A,2025-08-07 11:03:58
818,0.038796,N/A,N/A,2.05e-04,2413.26,513.00,833016,N/A,2025-08-07 11:03:58
819,0.053542,N/A,N/A,2.05e-04,2318.05,546.00,834108,N/A,2025-08-07 11:03:58
820,0.094390,N/A,N/A,2.05e-04,2682.16,571.50,835251,1.3044,2025-08-07 11:03:58
821,0.194168,N/A,N/A,2.06e-04,2848.16,613.00,836477,N/A,2025-08-07 11:03:59
822,0.040574,N/A,N/A,2.06e-04,3117.98,638.00,837753,N/A,2025-08-07 11:03:59
823,0.067013,N/A,N/A,2.06e-04,3421.22,691.50,839136,N/A,2025-08-07 11:04:00
824,0.076420,N/A,N/A,2.06e-04,3711.96,713.50,840563,N/A,2025-08-07 11:04:00
825,0.054149,N/A,N/A,2.07e-04,4014.25,743.50,842050,N/A,2025-08-07 11:04:00
826,0.111751,N/A,N/A,2.07e-04,4229.31,889.00,843828,N/A,2025-08-07 11:04:01
827,0.075926,N/A,N/A,2.07e-04,4323.86,964.00,845756,N/A,2025-08-07 11:04:01
828,0.075125,N/A,N/A,2.07e-04,3811.17,116.00,845988,N/A,2025-08-07 11:04:02
829,0.606127,N/A,N/A,2.08e-04,3614.01,154.50,846297,N/A,2025-08-07 11:04:02
830,0.055061,N/A,N/A,2.08e-04,3582.24,208.50,846714,3.7255,2025-08-07 11:04:02
831,0.386463,N/A,N/A,2.08e-04,3215.84,238.00,847190,N/A,2025-08-07 11:04:03
832,0.098210,N/A,N/A,2.08e-04,3037.41,306.00,847802,N/A,2025-08-07 11:04:03
833,0.020037,N/A,N/A,2.08e-04,2876.18,373.50,848549,N/A,2025-08-07 11:04:03
834,0.048347,N/A,N/A,2.09e-04,2683.48,441.50,849432,N/A,2025-08-07 11:04:03
835,0.076987,N/A,N/A,2.09e-04,2557.91,472.00,850376,N/A,2025-08-07 11:04:04
836,0.065849,N/A,N/A,2.09e-04,2427.57,513.00,851402,N/A,2025-08-07 11:04:04
837,0.082375,N/A,N/A,2.09e-04,2291.88,546.00,852494,N/A,2025-08-07 11:04:04
838,0.081506,N/A,N/A,2.10e-04,2566.96,571.50,853637,N/A,2025-08-07 11:04:05
839,0.122124,N/A,N/A,2.10e-04,2902.98,613.00,854863,N/A,2025-08-07 11:04:05
840,0.034598,N/A,N/A,2.10e-04,3286.79,638.00,856139,1.6983,2025-08-07 11:04:05
841,0.031739,N/A,N/A,2.10e-04,3594.70,691.50,857522,N/A,2025-08-07 11:04:06
842,0.073931,N/A,N/A,2.11e-04,3857.85,713.50,858949,N/A,2025-08-07 11:04:06
843,0.060637,N/A,N/A,2.11e-04,3858.27,743.50,860436,N/A,2025-08-07 11:04:07
844,0.074824,N/A,N/A,2.11e-04,4076.05,889.00,862214,N/A,2025-08-07 11:04:07
845,0.048124,N/A,N/A,2.11e-04,4203.44,964.00,864142,N/A,2025-08-07 11:04:07
846,0.093266,N/A,N/A,2.12e-04,3804.20,116.00,864374,N/A,2025-08-07 11:04:08
847,0.515412,N/A,N/A,2.12e-04,3597.24,154.50,864683,N/A,2025-08-07 11:04:08
848,0.067348,N/A,N/A,2.12e-04,3346.81,208.50,865100,N/A,2025-08-07 11:04:09
849,0.498769,N/A,N/A,2.12e-04,3131.47,238.00,865576,N/A,2025-08-07 11:04:09
850,0.105873,N/A,N/A,2.13e-04,2923.31,306.00,866188,5.1079,2025-08-07 11:04:09
851,0.020154,N/A,N/A,2.13e-04,2673.88,373.50,866935,N/A,2025-08-07 11:04:10
852,0.020239,N/A,N/A,2.13e-04,2636.52,441.50,867818,N/A,2025-08-07 11:04:10
853,0.062648,N/A,N/A,2.13e-04,2549.09,472.00,868762,N/A,2025-08-07 11:04:10
854,0.070149,N/A,N/A,2.14e-04,2404.18,513.00,869788,N/A,2025-08-07 11:04:11
855,0.095403,N/A,N/A,2.14e-04,2211.14,546.00,870880,N/A,2025-08-07 11:04:11
856,0.163502,N/A,N/A,2.14e-04,2497.11,571.50,872023,N/A,2025-08-07 11:04:11
857,0.104543,N/A,N/A,2.15e-04,2816.94,613.00,873249,N/A,2025-08-07 11:04:12
858,0.034348,N/A,N/A,2.15e-04,3070.31,638.00,874525,N/A,2025-08-07 11:04:12
859,0.054915,N/A,N/A,2.15e-04,3330.57,691.50,875908,N/A,2025-08-07 11:04:12
860,0.079480,N/A,N/A,2.15e-04,3662.18,713.50,877335,1.1380,2025-08-07 11:04:13
861,0.051719,N/A,N/A,2.16e-04,3938.50,743.50,878822,N/A,2025-08-07 11:04:13
862,0.047927,N/A,N/A,2.16e-04,4236.91,889.00,880600,N/A,2025-08-07 11:04:13
863,0.042633,N/A,N/A,2.16e-04,4395.46,964.00,882528,N/A,2025-08-07 11:04:14
864,0.058857,N/A,N/A,2.16e-04,4029.10,116.00,882760,N/A,2025-08-07 11:04:14
865,0.356305,N/A,N/A,2.17e-04,3767.18,154.50,883069,N/A,2025-08-07 11:04:15
866,0.055324,N/A,N/A,2.17e-04,3289.74,208.50,883486,N/A,2025-08-07 11:04:15
867,0.631322,N/A,N/A,2.17e-04,3148.80,238.00,883962,N/A,2025-08-07 11:04:15
868,0.146721,N/A,N/A,2.17e-04,2916.09,306.00,884574,N/A,2025-08-07 11:04:16
869,0.024888,N/A,N/A,2.18e-04,2739.50,373.50,885321,N/A,2025-08-07 11:04:16
870,0.044104,N/A,N/A,2.18e-04,2526.84,441.50,886204,0.6172,2025-08-07 11:04:16
871,0.088250,N/A,N/A,2.18e-04,2379.61,472.00,887148,N/A,2025-08-07 11:04:17
872,0.053866,N/A,N/A,2.18e-04,2224.10,513.00,888174,N/A,2025-08-07 11:04:17
873,0.136323,N/A,N/A,2.18e-04,2037.00,546.00,889266,N/A,2025-08-07 11:04:17
874,0.325229,N/A,N/A,2.19e-04,2350.17,571.50,890409,N/A,2025-08-07 11:04:18
875,0.076759,N/A,N/A,2.19e-04,2816.81,613.00,891635,N/A,2025-08-07 11:04:18
876,0.032134,N/A,N/A,2.19e-04,3104.12,638.00,892911,N/A,2025-08-07 11:04:18
877,0.128919,N/A,N/A,2.19e-04,3511.14,691.50,894294,N/A,2025-08-07 11:04:19
878,0.115063,N/A,N/A,2.20e-04,3807.98,713.50,895721,N/A,2025-08-07 11:04:19
879,0.043916,N/A,N/A,2.20e-04,4249.66,743.50,897208,N/A,2025-08-07 11:04:19
880,0.050561,N/A,N/A,2.20e-04,4447.77,889.00,898986,0.9722,2025-08-07 11:04:20
881,0.054209,N/A,N/A,2.20e-04,4602.62,964.00,900914,N/A,2025-08-07 11:04:20
882,0.023782,N/A,N/A,2.21e-04,4151.45,116.00,901146,N/A,2025-08-07 11:04:21
883,0.549498,N/A,N/A,2.21e-04,3897.32,154.50,901455,N/A,2025-08-07 11:04:21
884,0.114663,N/A,N/A,2.21e-04,3733.75,208.50,901872,N/A,2025-08-07 11:04:21
885,0.644053,N/A,N/A,2.21e-04,3479.94,238.00,902348,N/A,2025-08-07 11:04:21
886,0.282567,N/A,N/A,2.22e-04,3285.95,306.00,902960,N/A,2025-08-07 11:04:22
887,0.032977,N/A,N/A,2.22e-04,3016.07,373.50,903707,N/A,2025-08-07 11:04:22
888,0.112119,N/A,N/A,2.22e-04,2836.60,441.50,904590,N/A,2025-08-07 11:04:22
889,0.091978,N/A,N/A,2.23e-04,2499.36,472.00,905534,N/A,2025-08-07 11:04:23
890,0.042600,N/A,N/A,2.23e-04,2384.05,513.00,906560,1.1599,2025-08-07 11:04:23
891,0.057924,N/A,N/A,2.23e-04,2263.35,546.00,907652,N/A,2025-08-07 11:04:24
892,0.247913,N/A,N/A,2.23e-04,2519.23,571.50,908795,N/A,2025-08-07 11:04:24
893,0.098748,N/A,N/A,2.24e-04,2770.73,613.00,910021,N/A,2025-08-07 11:04:24
894,0.060151,N/A,N/A,2.24e-04,3002.19,638.00,911297,N/A,2025-08-07 11:04:25
895,0.254147,N/A,N/A,2.24e-04,3181.16,691.50,912680,N/A,2025-08-07 11:04:25
896,0.151207,N/A,N/A,2.24e-04,3410.41,713.50,914107,N/A,2025-08-07 11:04:25
897,0.066077,N/A,N/A,2.25e-04,3626.51,743.50,915594,N/A,2025-08-07 11:04:26
898,0.042775,N/A,N/A,2.25e-04,4106.43,889.00,917372,N/A,2025-08-07 11:04:26
899,0.043485,N/A,N/A,2.25e-04,4156.96,964.00,919300,N/A,2025-08-07 11:04:27
900,0.012318,N/A,N/A,2.25e-04,3737.58,116.00,919532,0.7882,2025-08-07 11:04:27
